instance_id,block_size,tie_repetition,order,hidden_rows,guided_policy,baseline,guided_nodes,baseline_nodes,node_ratio_guided_over_baseline,node_reduction_fraction,guided_seconds,baseline_seconds,time_ratio_guided_over_baseline,time_reduction_fraction
d16-c1-h4-s21864826,8,1,16,4,all_pair_lexicographic,lexicographic,708,158,4.481012658227848,-3.481012658227848,2.3292775000445545,0.7286542999790981,3.196683942044082,-2.196683942044082
d16-c1-h4-s21864826,8,2,16,4,all_pair_product,lexicographic,708,158,4.481012658227848,-3.481012658227848,2.872267800034024,0.5035844000522047,5.703647292760194,-4.703647292760194
d16-c1-h4-s21864826,8,2,16,4,all_pair_lexicographic,lexicographic,708,158,4.481012658227848,-3.481012658227848,2.4575027000391856,0.5035844000522047,4.880021501429404,-3.880021501429404
d16-c1-h4-s21864831,8,0,16,4,all_pair_product,lexicographic,411,224,1.8348214285714286,-0.8348214285714286,1.6043046000413597,0.9308611999731511,1.7234627462049474,-0.7234627462049474
d16-c1-h4-s21864831,8,0,16,4,all_pair_lexicographic,lexicographic,385,224,1.71875,-0.71875,1.4794851000187919,0.9308611999731511,1.5893724005914789,-0.5893724005914789
d16-c1-h4-s21864831,8,1,16,4,all_pair_product,lexicographic,385,224,1.71875,-0.71875,1.556226299959235,0.7947282999521121,1.9581865903768725,-0.9581865903768725
d16-c1-h4-s21864831,8,1,16,4,all_pair_lexicographic,lexicographic,385,224,1.71875,-0.71875,1.6075538999866694,0.7947282999521121,2.022771681949083,-1.022771681949083
d16-c1-h4-s21864831,8,2,16,4,all_pair_product,lexicographic,385,224,1.71875,-0.71875,1.31588509993162,0.9965238999575377,1.320475203843772,-0.3204752038437719
d16-c1-h4-s21864831,8,2,16,4,all_pair_lexicographic,lexicographic,385,224,1.71875,-0.71875,1.8977115000598133,0.9965238999575377,1.904331145636021,-0.904331145636021
d16-c1-h6-s21866816,8,0,16,6,all_pair_product,lexicographic,2694,201,13.402985074626866,-12.402985074626866,9.162630600039847,0.7252122999634594,12.63441146889196,-11.63441146889196
d16-c1-h6-s21866816,8,0,16,6,all_pair_lexicographic,lexicographic,2693,201,13.398009950248756,-12.398009950248756,9.267772299936041,0.7252122999634594,12.779392048925546,-11.779392048925546
d16-c1-h6-s21866816,8,1,16,6,all_pair_product,lexicographic,2746,201,13.661691542288557,-12.661691542288557,11.23250729998108,0.9202970999758691,12.205305547823203,-11.205305547823203
d16-c1-h6-s21866816,8,1,16,6,all_pair_lexicographic,lexicographic,2693,201,13.398009950248756,-12.398009950248756,11.130257799988613,0.9202970999758691,12.094200666589579,-11.094200666589579
d16-c1-h6-s21866816,8,2,16,6,all_pair_product,lexicographic,2694,201,13.402985074626866,-12.402985074626866,11.0082803000696,0.7611423999769613,14.462839411393722,-13.462839411393722
d16-c1-h6-s21866816,8,2,16,6,all_pair_lexicographic,lexicographic,2693,201,13.398009950248756,-12.398009950248756,11.517373599926941,0.7611423999769613,15.13169362300084,-14.13169362300084
d16-c1-h6-s21866821,8,0,16,6,all_pair_product,lexicographic,1667,207,8.053140096618357,-7.053140096618357,6.980944199953228,0.7119483000133187,9.805408903740108,-8.805408903740108
d16-c1-h6-s21866821,8,0,16,6,all_pair_lexicographic,lexicographic,1436,207,6.93719806763285,-5.93719806763285,6.246881099999882,0.7119483000133187,8.774346535953551,-7.774346535953551
d16-c1-h6-s21866821,8,1,16,6,all_pair_product,lexicographic,1572,207,7.594202898550725,-6.594202898550725,7.046818999922834,0.793675500084646,8.878715544540919,-7.878715544540919
d16-c1-h6-s21866821,8,1,16,6,all_pair_lexicographic,lexicographic,1436,207,6.93719806763285,-5.93719806763285,7.489619800006039,0.793675500084646,9.436627184796892,-8.436627184796892
d16-c1-h6-s21866821,8,2,16,6,all_pair_product,lexicographic,1572,207,7.594202898550725,-6.594202898550725,6.815900799934752,0.6876218999968842,9.912279989868905,-8.912279989868905
