instance_id,block_size,tie_repetition,order,hidden_rows,guided_policy,baseline,guided_nodes,baseline_nodes,node_ratio_guided_over_baseline,node_reduction_fraction,guided_seconds,baseline_seconds,time_ratio_guided_over_baseline,time_reduction_fraction
d16-c4-h6-s21866819,2,0,16,6,all_pair_lexicographic,lexicographic,3037,575,5.281739130434783,-4.281739130434783,0.33225220011081547,0.05426519992761314,6.122749027996249,-5.122749027996249
d16-c4-h6-s21866819,2,1,16,6,all_pair_lexicographic,lexicographic,3037,575,5.281739130434783,-4.281739130434783,0.3237163999583572,0.05256240000016987,6.1587066031480875,-5.1587066031480875
d16-c4-h6-s21866819,2,2,16,6,all_pair_lexicographic,lexicographic,3037,575,5.281739130434783,-4.281739130434783,0.3568139000562951,0.05097900005057454,6.999233011677594,-5.999233011677594
d16-c4-h6-s21866819,4,0,16,6,all_pair_lexicographic,lexicographic,2778,268,10.365671641791044,-9.365671641791044,0.8462834999663755,0.0788830000674352,10.728338162125018,-9.728338162125018
d16-c4-h6-s21866819,4,1,16,6,all_pair_lexicographic,lexicographic,2778,268,10.365671641791044,-9.365671641791044,0.8336693999590352,0.0960701999720186,8.677710676170651,-7.677710676170651
d16-c4-h6-s21866819,4,2,16,6,all_pair_lexicographic,lexicographic,2778,268,10.365671641791044,-9.365671641791044,0.9214784000068903,0.07761919999029487,11.871784302364718,-10.871784302364718
d16-c4-h6-s21866819,8,0,16,6,all_pair_lexicographic,lexicographic,2948,225,13.102222222222222,-12.102222222222222,9.63594780000858,0.672385900048539,14.330978385050859,-13.330978385050859
d16-c4-h6-s21866819,8,1,16,6,all_pair_lexicographic,lexicographic,2948,225,13.102222222222222,-12.102222222222222,9.700277099967934,0.7222914999583736,13.429864674479724,-12.429864674479724
d16-c4-h6-s21866819,8,2,16,6,all_pair_lexicographic,lexicographic,2948,225,13.102222222222222,-12.102222222222222,9.908241599914618,0.7053199999500066,14.04786706830505,-13.04786706830505
d20-c0-h4-s22264815,2,0,20,4,all_pair_lexicographic,lexicographic,7843,3712,2.1128771551724137,-1.1128771551724137,1.3629787999670953,0.4894524000119418,2.784701433548678,-1.784701433548678
d20-c0-h4-s22264815,2,1,20,4,all_pair_lexicographic,lexicographic,7843,3712,2.1128771551724137,-1.1128771551724137,1.5145513999741524,0.4635861999122426,3.267032970914274,-2.267032970914274
d20-c0-h4-s22264815,2,2,20,4,all_pair_lexicographic,lexicographic,7843,3712,2.1128771551724137,-1.1128771551724137,1.316364899976179,0.6473944999743253,2.033327283485393,-1.0333272834853928
d20-c0-h4-s22264815,4,0,20,4,all_pair_lexicographic,lexicographic,4322,2423,1.7837391663227404,-0.7837391663227404,2.2670981000410393,1.2296278000576422,1.8437271017577537,-0.8437271017577537
d20-c0-h4-s22264815,4,1,20,4,all_pair_lexicographic,lexicographic,4322,2423,1.7837391663227404,-0.7837391663227404,2.374811499961652,1.195868199924007,1.985847186263973,-0.985847186263973
d20-c0-h4-s22264815,4,2,20,4,all_pair_lexicographic,lexicographic,4322,2423,1.7837391663227404,-0.7837391663227404,2.332974100019783,1.138106899918057,2.0498725560733844,-1.0498725560733844
d20-c0-h4-s22264815,8,0,20,4,all_pair_lexicographic,lexicographic,330,233,1.4163090128755365,-0.41630901287553645,3.1987274000421166,2.2588022999698296,1.416116585362447,-0.4161165853624469
d20-c0-h4-s22264815,8,1,20,4,all_pair_lexicographic,lexicographic,330,233,1.4163090128755365,-0.41630901287553645,3.212782199960202,2.0814094999805093,1.5435608418191071,-0.5435608418191071
d20-c0-h4-s22264815,8,2,20,4,all_pair_lexicographic,lexicographic,330,233,1.4163090128755365,-0.41630901287553645,3.1898177000693977,2.1812538999365643,1.4623779928426328,-0.4623779928426328
d20-c0-h4-s22264818,2,0,20,4,all_pair_lexicographic,lexicographic,14019,3049,4.5979009511315185,-3.5979009511315185,2.4309013999300078,0.40798099990934134,5.95836914089182,-4.95836914089182
d20-c0-h4-s22264818,2,1,20,4,all_pair_lexicographic,lexicographic,14019,3049,4.5979009511315185,-3.5979009511315185,2.2796930000185966,0.40821410005446523,5.584552321231512,-4.584552321231512
d20-c0-h4-s22264818,2,2,20,4,all_pair_lexicographic,lexicographic,14019,3049,4.5979009511315185,-3.5979009511315185,2.341622899984941,0.4205167000181973,5.568442109156688,-4.568442109156688
d20-c0-h4-s22264818,4,0,20,4,all_pair_lexicographic,lexicographic,8916,2019,4.416047548291234,-3.4160475482912336,4.67276290000882,1.0789366000099108,4.330896643941727,-3.3308966439417267
d20-c0-h4-s22264818,4,1,20,4,all_pair_lexicographic,lexicographic,8916,2019,4.416047548291234,-3.4160475482912336,4.522263100021519,1.0744827000889927,4.208781676658887,-3.2087816766588872
d20-c0-h4-s22264818,4,2,20,4,all_pair_lexicographic,lexicographic,8916,2019,4.416047548291234,-3.4160475482912336,4.533144899993204,1.093091200105846,4.147087543614157,-3.147087543614157
d20-c0-h4-s22264818,8,0,20,4,all_pair_lexicographic,lexicographic,258,193,1.3367875647668395,-0.33678756476683946,2.4735420999350026,1.8158614001004025,1.3621866183169242,-0.3621866183169242
d20-c0-h4-s22264818,8,1,20,4,all_pair_lexicographic,lexicographic,258,193,1.3367875647668395,-0.33678756476683946,2.5256055999780074,1.755145600065589,1.4389721285137977,-0.43897212851379774
d20-c0-h4-s22264818,8,2,20,4,all_pair_lexicographic,lexicographic,258,193,1.3367875647668395,-0.33678756476683946,2.5194096999475732,1.8423372000688687,1.3675073704495544,-0.3675073704495544
