instance_id,order,class_index,presentation_seed,hidden_rows,seed_rows,seed_digest,target_digest,block_size,policy,tie_repetition,tie_seed,max_nodes,max_seconds,solved,termination,elapsed_seconds,nodes,backtracks,dead_ends,candidate_evaluations,exact_prunes,symmetry_prunes,completed_rows,scoring_calls,scoring_seconds,solution_digest,verification_passed
d16-c4-h4-s21864819,16,4,21864819,4,12,9cd928e2beb4b39954b56069ecec15fc731fd4357aca00a544cc5975377ae27d,a5a7df727c1c1becf1e9db797bef4a2c2daa44509adc22ad634486429db0abd6,8,all_pair_product,2,70125696,300000,30.0,True,solved,1.1692339000292122,276,268,268,36480,34292,1225,9,18,0.019649899913929403,80bc3ceb4fe4746c6ea1a18c9eb58f2a79455985050c62c137238824588a84d5,True
d16-c4-h4-s21864819,16,4,21864819,4,12,9cd928e2beb4b39954b56069ecec15fc731fd4357aca00a544cc5975377ae27d,a5a7df727c1c1becf1e9db797bef4a2c2daa44509adc22ad634486429db0abd6,8,lexicographic,2,70125696,300000,30.0,True,solved,1.0434179999865592,226,218,218,29440,28466,274,4,0,0.0,80bc3ceb4fe4746c6ea1a18c9eb58f2a79455985050c62c137238824588a84d5,True
d16-c4-h4-s21864824,16,4,21864824,4,12,a696c78c0427ac78a5c70032224a92fdbc61f3c6d3d3fcc52f86497f17f07e21,db976ee75ed24dcddde8eb6fff0146e279764a6241d7a4c65634f8275b187cc2,8,all_pair_lexicographic,0,50125663,300000,30.0,True,solved,2.282427500002086,621,613,613,81152,77990,1799,13,26,0.026461999863386154,d787a10f23f317d45c59bb4aab5d9d4b5fba0e1beec0250a208d1e2e4ce8faef,True
d16-c4-h4-s21864824,16,4,21864824,4,12,a696c78c0427ac78a5c70032224a92fdbc61f3c6d3d3fcc52f86497f17f07e21,db976ee75ed24dcddde8eb6fff0146e279764a6241d7a4c65634f8275b187cc2,8,all_pair_product,0,50125663,300000,30.0,True,solved,2.5606402999255806,621,613,613,81152,77990,1799,13,26,0.021320299594663084,d787a10f23f317d45c59bb4aab5d9d4b5fba0e1beec0250a208d1e2e4ce8faef,True
d16-c4-h4-s21864824,16,4,21864824,4,12,a696c78c0427ac78a5c70032224a92fdbc61f3c6d3d3fcc52f86497f17f07e21,db976ee75ed24dcddde8eb6fff0146e279764a6241d7a4c65634f8275b187cc2,8,lexicographic,0,50125663,300000,30.0,True,solved,0.8353285999037325,223,215,215,29056,28082,215,4,0,0.0,d787a10f23f317d45c59bb4aab5d9d4b5fba0e1beec0250a208d1e2e4ce8faef,True
d16-c4-h4-s21864824,16,4,21864824,4,12,a696c78c0427ac78a5c70032224a92fdbc61f3c6d3d3fcc52f86497f17f07e21,db976ee75ed24dcddde8eb6fff0146e279764a6241d7a4c65634f8275b187cc2,8,all_pair_lexicographic,1,60125682,300000,30.0,True,solved,2.414444599999115,621,613,613,81152,77990,1799,13,26,0.026536299381405115,d787a10f23f317d45c59bb4aab5d9d4b5fba0e1beec0250a208d1e2e4ce8faef,True
d16-c4-h4-s21864824,16,4,21864824,4,12,a696c78c0427ac78a5c70032224a92fdbc61f3c6d3d3fcc52f86497f17f07e21,db976ee75ed24dcddde8eb6fff0146e279764a6241d7a4c65634f8275b187cc2,8,all_pair_product,1,60125682,300000,30.0,True,solved,2.8526528000365943,621,613,613,81152,77990,1799,13,26,0.02885890018660575,d787a10f23f317d45c59bb4aab5d9d4b5fba0e1beec0250a208d1e2e4ce8faef,True
d16-c4-h4-s21864824,16,4,21864824,4,12,a696c78c0427ac78a5c70032224a92fdbc61f3c6d3d3fcc52f86497f17f07e21,db976ee75ed24dcddde8eb6fff0146e279764a6241d7a4c65634f8275b187cc2,8,lexicographic,1,60125682,300000,30.0,True,solved,0.7958964999997988,223,215,215,29056,28082,215,4,0,0.0,d787a10f23f317d45c59bb4aab5d9d4b5fba0e1beec0250a208d1e2e4ce8faef,True
d16-c4-h4-s21864824,16,4,21864824,4,12,a696c78c0427ac78a5c70032224a92fdbc61f3c6d3d3fcc52f86497f17f07e21,db976ee75ed24dcddde8eb6fff0146e279764a6241d7a4c65634f8275b187cc2,8,all_pair_lexicographic,2,70125701,300000,30.0,True,solved,2.187554999953136,621,613,613,81152,77990,1799,13,26,0.026321500190533698,d787a10f23f317d45c59bb4aab5d9d4b5fba0e1beec0250a208d1e2e4ce8faef,True
d16-c4-h4-s21864824,16,4,21864824,4,12,a696c78c0427ac78a5c70032224a92fdbc61f3c6d3d3fcc52f86497f17f07e21,db976ee75ed24dcddde8eb6fff0146e279764a6241d7a4c65634f8275b187cc2,8,all_pair_product,2,70125701,300000,30.0,True,solved,2.008196600014344,621,613,613,81152,77990,1799,13,26,0.020076399785466492,d787a10f23f317d45c59bb4aab5d9d4b5fba0e1beec0250a208d1e2e4ce8faef,True
d16-c4-h4-s21864824,16,4,21864824,4,12,a696c78c0427ac78a5c70032224a92fdbc61f3c6d3d3fcc52f86497f17f07e21,db976ee75ed24dcddde8eb6fff0146e279764a6241d7a4c65634f8275b187cc2,8,lexicographic,2,70125701,300000,30.0,True,solved,0.7975506000220776,223,215,215,29056,28082,215,4,0,0.0,d787a10f23f317d45c59bb4aab5d9d4b5fba0e1beec0250a208d1e2e4ce8faef,True
d16-c4-h4-s21864829,16,4,21864829,4,12,82e6fafc5dff0504f3e919744076871b1605b7ad01f6cc8bcdd61f9cc74234d7,7433a018278e50713e20899528ee97b95849044ce72c165ba4445db6cb5d15af,8,all_pair_lexicographic,0,50125668,300000,30.0,True,solved,1.256141999969259,292,284,284,38528,36340,1303,9,18,0.01783069979865104,128939bd4dd1775660aea7d3438c108495a91f7b0c264d1e45077af1a188ad82,True
d16-c4-h4-s21864829,16,4,21864829,4,12,82e6fafc5dff0504f3e919744076871b1605b7ad01f6cc8bcdd61f9cc74234d7,7433a018278e50713e20899528ee97b95849044ce72c165ba4445db6cb5d15af,8,all_pair_product,0,50125668,300000,30.0,True,solved,1.2217095999512821,348,340,340,45824,43392,1493,10,20,0.014896700042299926,128939bd4dd1775660aea7d3438c108495a91f7b0c264d1e45077af1a188ad82,True
d16-c4-h4-s21864829,16,4,21864829,4,12,82e6fafc5dff0504f3e919744076871b1605b7ad01f6cc8bcdd61f9cc74234d7,7433a018278e50713e20899528ee97b95849044ce72c165ba4445db6cb5d15af,8,lexicographic,0,50125668,300000,30.0,True,solved,0.639762100065127,195,187,187,25472,24498,369,4,0,0.0,128939bd4dd1775660aea7d3438c108495a91f7b0c264d1e45077af1a188ad82,True
d16-c4-h4-s21864829,16,4,21864829,4,12,82e6fafc5dff0504f3e919744076871b1605b7ad01f6cc8bcdd61f9cc74234d7,7433a018278e50713e20899528ee97b95849044ce72c165ba4445db6cb5d15af,8,all_pair_lexicographic,1,60125687,300000,30.0,True,solved,1.0773027999093756,292,284,284,38528,36340,1303,9,18,0.015815400052815676,128939bd4dd1775660aea7d3438c108495a91f7b0c264d1e45077af1a188ad82,True
d16-c4-h4-s21864829,16,4,21864829,4,12,82e6fafc5dff0504f3e919744076871b1605b7ad01f6cc8bcdd61f9cc74234d7,7433a018278e50713e20899528ee97b95849044ce72c165ba4445db6cb5d15af,8,all_pair_product,1,60125687,300000,30.0,True,solved,1.233680000063032,292,284,284,38528,36340,1303,9,18,0.014738200348801911,128939bd4dd1775660aea7d3438c108495a91f7b0c264d1e45077af1a188ad82,True
d16-c4-h4-s21864829,16,4,21864829,4,12,82e6fafc5dff0504f3e919744076871b1605b7ad01f6cc8bcdd61f9cc74234d7,7433a018278e50713e20899528ee97b95849044ce72c165ba4445db6cb5d15af,8,lexicographic,1,60125687,300000,30.0,True,solved,0.6033715000376105,195,187,187,25472,24498,369,4,0,0.0,128939bd4dd1775660aea7d3438c108495a91f7b0c264d1e45077af1a188ad82,True
d16-c4-h4-s21864829,16,4,21864829,4,12,82e6fafc5dff0504f3e919744076871b1605b7ad01f6cc8bcdd61f9cc74234d7,7433a018278e50713e20899528ee97b95849044ce72c165ba4445db6cb5d15af,8,all_pair_lexicographic,2,70125706,300000,30.0,True,solved,1.235761999967508,292,284,284,38528,36340,1303,9,18,0.01357030007056892,128939bd4dd1775660aea7d3438c108495a91f7b0c264d1e45077af1a188ad82,True
d16-c4-h4-s21864829,16,4,21864829,4,12,82e6fafc5dff0504f3e919744076871b1605b7ad01f6cc8bcdd61f9cc74234d7,7433a018278e50713e20899528ee97b95849044ce72c165ba4445db6cb5d15af,8,all_pair_product,2,70125706,300000,30.0,True,solved,1.2999050999060273,347,339,339,45696,43264,1493,10,20,0.01585739990696311,128939bd4dd1775660aea7d3438c108495a91f7b0c264d1e45077af1a188ad82,True
d16-c4-h4-s21864829,16,4,21864829,4,12,82e6fafc5dff0504f3e919744076871b1605b7ad01f6cc8bcdd61f9cc74234d7,7433a018278e50713e20899528ee97b95849044ce72c165ba4445db6cb5d15af,8,lexicographic,2,70125706,300000,30.0,True,solved,0.7857414999743924,195,187,187,25472,24498,369,4,0,0.0,128939bd4dd1775660aea7d3438c108495a91f7b0c264d1e45077af1a188ad82,True
d16-c4-h4-s21864834,16,4,21864834,4,12,26eb17de074c4d701d8ccb8e456c23556dd48414ebca1f34f508703450f3d435,f2c04091df8be0fd21965912ac7451846753359d6a84c5234e529f508f77c352,8,all_pair_lexicographic,0,50125673,300000,30.0,True,solved,0.390718900016509,103,95,95,13952,12493,724,6,12,0.011122399941086769,90989d7ac7c5b34b64e66d4e6bd100ee2deba68a93c870e243f8b39bfbac54f7,True
d16-c4-h4-s21864834,16,4,21864834,4,12,26eb17de074c4d701d8ccb8e456c23556dd48414ebca1f34f508703450f3d435,f2c04091df8be0fd21965912ac7451846753359d6a84c5234e529f508f77c352,8,all_pair_product,0,50125673,300000,30.0,True,solved,0.41377049998845905,103,95,95,13952,12493,724,6,12,0.010482399724423885,90989d7ac7c5b34b64e66d4e6bd100ee2deba68a93c870e243f8b39bfbac54f7,True
d16-c4-h4-s21864834,16,4,21864834,4,12,26eb17de074c4d701d8ccb8e456c23556dd48414ebca1f34f508703450f3d435,f2c04091df8be0fd21965912ac7451846753359d6a84c5234e529f508f77c352,8,lexicographic,0,50125673,300000,30.0,True,solved,0.6923367000417784,208,200,200,27136,26162,333,4,0,0.0,90989d7ac7c5b34b64e66d4e6bd100ee2deba68a93c870e243f8b39bfbac54f7,True
d16-c4-h4-s21864834,16,4,21864834,4,12,26eb17de074c4d701d8ccb8e456c23556dd48414ebca1f34f508703450f3d435,f2c04091df8be0fd21965912ac7451846753359d6a84c5234e529f508f77c352,8,all_pair_lexicographic,1,60125692,300000,30.0,True,solved,0.4132477000821382,103,95,95,13952,12493,724,6,12,0.011996100074611604,90989d7ac7c5b34b64e66d4e6bd100ee2deba68a93c870e243f8b39bfbac54f7,True
d16-c4-h4-s21864834,16,4,21864834,4,12,26eb17de074c4d701d8ccb8e456c23556dd48414ebca1f34f508703450f3d435,f2c04091df8be0fd21965912ac7451846753359d6a84c5234e529f508f77c352,8,all_pair_product,1,60125692,300000,30.0,True,solved,0.4076886000111699,103,95,95,13952,12493,724,6,12,0.01073549990542233,90989d7ac7c5b34b64e66d4e6bd100ee2deba68a93c870e243f8b39bfbac54f7,True
d16-c4-h4-s21864834,16,4,21864834,4,12,26eb17de074c4d701d8ccb8e456c23556dd48414ebca1f34f508703450f3d435,f2c04091df8be0fd21965912ac7451846753359d6a84c5234e529f508f77c352,8,lexicographic,1,60125692,300000,30.0,True,solved,0.6792341999243945,208,200,200,27136,26162,333,4,0,0.0,90989d7ac7c5b34b64e66d4e6bd100ee2deba68a93c870e243f8b39bfbac54f7,True
d16-c4-h4-s21864834,16,4,21864834,4,12,26eb17de074c4d701d8ccb8e456c23556dd48414ebca1f34f508703450f3d435,f2c04091df8be0fd21965912ac7451846753359d6a84c5234e529f508f77c352,8,all_pair_lexicographic,2,70125711,300000,30.0,True,solved,0.4953555000247434,103,95,95,13952,12493,724,6,12,0.016053499886766076,90989d7ac7c5b34b64e66d4e6bd100ee2deba68a93c870e243f8b39bfbac54f7,True
d16-c4-h4-s21864834,16,4,21864834,4,12,26eb17de074c4d701d8ccb8e456c23556dd48414ebca1f34f508703450f3d435,f2c04091df8be0fd21965912ac7451846753359d6a84c5234e529f508f77c352,8,all_pair_product,2,70125711,300000,30.0,True,solved,0.5136985999997705,103,95,95,13952,12493,724,6,12,0.014052800135686994,90989d7ac7c5b34b64e66d4e6bd100ee2deba68a93c870e243f8b39bfbac54f7,True
d16-c4-h4-s21864834,16,4,21864834,4,12,26eb17de074c4d701d8ccb8e456c23556dd48414ebca1f34f508703450f3d435,f2c04091df8be0fd21965912ac7451846753359d6a84c5234e529f508f77c352,8,lexicographic,2,70125711,300000,30.0,True,solved,0.7642727999482304,208,200,200,27136,26162,333,4,0,0.0,90989d7ac7c5b34b64e66d4e6bd100ee2deba68a93c870e243f8b39bfbac54f7,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,8,all_pair_lexicographic,0,50127654,300000,30.0,True,solved,14.616097200079821,4004,3992,3992,522496,503445,14203,78,156,0.08702079975046217,7e95a6038d046a3ec5842925ba47a7132167f26c3217b4ef7dc1f91a5e7366a8,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,8,all_pair_product,0,50127654,300000,30.0,True,solved,14.349515600013547,4004,3992,3992,522496,503445,14203,78,156,0.08333580067846924,7e95a6038d046a3ec5842925ba47a7132167f26c3217b4ef7dc1f91a5e7366a8,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,8,lexicographic,0,50127654,300000,30.0,True,solved,0.6563303999137133,210,198,198,27648,26181,591,6,0,0.0,97231e0df1ed0fc88629fc7b1fb47c58f71e42f363ed5b6c1e23f04545985371,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,8,all_pair_lexicographic,1,60127673,300000,30.0,True,solved,13.997402500011958,4004,3992,3992,522496,503445,14203,78,156,0.0779507999541238,7e95a6038d046a3ec5842925ba47a7132167f26c3217b4ef7dc1f91a5e7366a8,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,8,all_pair_product,1,60127673,300000,30.0,True,solved,14.987975099938922,4004,3992,3992,522496,503445,14203,78,156,0.0827945995843038,7e95a6038d046a3ec5842925ba47a7132167f26c3217b4ef7dc1f91a5e7366a8,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,8,lexicographic,1,60127673,300000,30.0,True,solved,0.680054199998267,210,198,198,27648,26181,591,6,0,0.0,97231e0df1ed0fc88629fc7b1fb47c58f71e42f363ed5b6c1e23f04545985371,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,8,all_pair_lexicographic,2,70127692,300000,30.0,True,solved,14.97813209996093,4004,3992,3992,522496,503445,14203,78,156,0.08805859973654151,7e95a6038d046a3ec5842925ba47a7132167f26c3217b4ef7dc1f91a5e7366a8,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,8,all_pair_product,2,70127692,300000,30.0,True,solved,15.065608299919404,4004,3992,3992,522496,503445,14203,78,156,0.07533809961751103,7e95a6038d046a3ec5842925ba47a7132167f26c3217b4ef7dc1f91a5e7366a8,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,8,lexicographic,2,70127692,300000,30.0,True,solved,0.6377726999344304,210,198,198,27648,26181,591,6,0,0.0,97231e0df1ed0fc88629fc7b1fb47c58f71e42f363ed5b6c1e23f04545985371,True
d16-c0-h6-s21866820,16,0,21866820,6,10,f8d8e267242e49320373c1b47c570c360a85584b1a764a817ccc837f78e69abd,24936cf381e740099269860ce21139c8c2623b8b6ad1492580ca7cffc67d6164,8,all_pair_lexicographic,0,50127659,300000,30.0,True,solved,27.47817999997642,6638,6626,6626,859776,840483,11732,79,158,0.15601980057545006,9ba7a865dff0e53e8d31ca5698e3eb32b73c54048a13771f33c78327f0d74d86,True
d16-c0-h6-s21866820,16,0,21866820,6,10,f8d8e267242e49320373c1b47c570c360a85584b1a764a817ccc837f78e69abd,24936cf381e740099269860ce21139c8c2623b8b6ad1492580ca7cffc67d6164,8,all_pair_product,0,50127659,300000,30.0,True,solved,27.576889699907042,6720,6708,6708,870400,850864,11894,80,160,0.14076980121899396,9ba7a865dff0e53e8d31ca5698e3eb32b73c54048a13771f33c78327f0d74d86,True
d16-c0-h6-s21866820,16,0,21866820,6,10,f8d8e267242e49320373c1b47c570c360a85584b1a764a817ccc837f78e69abd,24936cf381e740099269860ce21139c8c2623b8b6ad1492580ca7cffc67d6164,8,lexicographic,0,50127659,300000,30.0,True,solved,0.7295161999063566,172,160,160,22784,21317,487,6,0,0.0,9ba7a865dff0e53e8d31ca5698e3eb32b73c54048a13771f33c78327f0d74d86,True
d16-c0-h6-s21866820,16,0,21866820,6,10,f8d8e267242e49320373c1b47c570c360a85584b1a764a817ccc837f78e69abd,24936cf381e740099269860ce21139c8c2623b8b6ad1492580ca7cffc67d6164,8,all_pair_lexicographic,1,60127678,300000,30.0,True,solved,25.97378999995999,6638,6626,6626,859776,840483,11732,79,158,0.14446920109912753,9ba7a865dff0e53e8d31ca5698e3eb32b73c54048a13771f33c78327f0d74d86,True
d16-c0-h6-s21866820,16,0,21866820,6,10,f8d8e267242e49320373c1b47c570c360a85584b1a764a817ccc837f78e69abd,24936cf381e740099269860ce21139c8c2623b8b6ad1492580ca7cffc67d6164,8,all_pair_product,1,60127678,300000,30.0,True,solved,28.39397930004634,7060,7048,7048,914432,893916,12535,84,168,0.14803159947041422,9ba7a865dff0e53e8d31ca5698e3eb32b73c54048a13771f33c78327f0d74d86,True
d16-c0-h6-s21866820,16,0,21866820,6,10,f8d8e267242e49320373c1b47c570c360a85584b1a764a817ccc837f78e69abd,24936cf381e740099269860ce21139c8c2623b8b6ad1492580ca7cffc67d6164,8,lexicographic,1,60127678,300000,30.0,True,solved,0.7951183000113815,172,160,160,22784,21317,487,6,0,0.0,9ba7a865dff0e53e8d31ca5698e3eb32b73c54048a13771f33c78327f0d74d86,True
d16-c0-h6-s21866820,16,0,21866820,6,10,f8d8e267242e49320373c1b47c570c360a85584b1a764a817ccc837f78e69abd,24936cf381e740099269860ce21139c8c2623b8b6ad1492580ca7cffc67d6164,8,all_pair_lexicographic,2,70127697,300000,30.0,True,solved,28.34704739996232,6638,6626,6626,859776,840483,11732,79,158,0.15833220083732158,9ba7a865dff0e53e8d31ca5698e3eb32b73c54048a13771f33c78327f0d74d86,True
d16-c0-h6-s21866820,16,0,21866820,6,10,f8d8e267242e49320373c1b47c570c360a85584b1a764a817ccc837f78e69abd,24936cf381e740099269860ce21139c8c2623b8b6ad1492580ca7cffc67d6164,8,all_pair_product,2,70127697,300000,30.0,True,solved,26.54244969994761,7060,7048,7048,914432,893916,12535,84,168,0.14298859983682632,9ba7a865dff0e53e8d31ca5698e3eb32b73c54048a13771f33c78327f0d74d86,True
d16-c0-h6-s21866820,16,0,21866820,6,10,f8d8e267242e49320373c1b47c570c360a85584b1a764a817ccc837f78e69abd,24936cf381e740099269860ce21139c8c2623b8b6ad1492580ca7cffc67d6164,8,lexicographic,2,70127697,300000,30.0,True,solved,0.7164361999602988,172,160,160,22784,21317,487,6,0,0.0,9ba7a865dff0e53e8d31ca5698e3eb32b73c54048a13771f33c78327f0d74d86,True
d16-c0-h6-s21866825,16,0,21866825,6,10,9dafabb607ddc965b6cb01ca61abbc0f19be4cc948e47c570dcd4f8e9bace302,56d71dd534c512ea59e32b646a49e1e6de6c571183503559deaad438f2848de2,8,all_pair_lexicographic,0,50127664,300000,30.0,True,solved,8.549629100016318,1906,1894,1894,247936,240381,4690,31,62,0.06926640018355101,05453130f6d5788b545c3c39bc5b8ccaef1c3941467fcd756bac31a755122472,True
d16-c0-h6-s21866825,16,0,21866825,6,10,9dafabb607ddc965b6cb01ca61abbc0f19be4cc948e47c570dcd4f8e9bace302,56d71dd534c512ea59e32b646a49e1e6de6c571183503559deaad438f2848de2,8,all_pair_product,0,50127664,300000,30.0,True,solved,8.52617550001014,1906,1894,1894,247936,240381,4690,31,62,0.062036899966187775,05453130f6d5788b545c3c39bc5b8ccaef1c3941467fcd756bac31a755122472,True
d16-c0-h6-s21866825,16,0,21866825,6,10,9dafabb607ddc965b6cb01ca61abbc0f19be4cc948e47c570dcd4f8e9bace302,56d71dd534c512ea59e32b646a49e1e6de6c571183503559deaad438f2848de2,8,lexicographic,0,50127664,300000,30.0,True,solved,0.8192102999892086,193,181,181,25472,24005,497,6,0,0.0,711851ef0aff7f778c94b9aa54af91c4bc53585f410aa59e1940af0efcd53ebe,True
d16-c0-h6-s21866825,16,0,21866825,6,10,9dafabb607ddc965b6cb01ca61abbc0f19be4cc948e47c570dcd4f8e9bace302,56d71dd534c512ea59e32b646a49e1e6de6c571183503559deaad438f2848de2,8,all_pair_lexicographic,1,60127683,300000,30.0,True,solved,9.151245099958032,1906,1894,1894,247936,240381,4690,31,62,0.06144359987229109,05453130f6d5788b545c3c39bc5b8ccaef1c3941467fcd756bac31a755122472,True
d16-c0-h6-s21866825,16,0,21866825,6,10,9dafabb607ddc965b6cb01ca61abbc0f19be4cc948e47c570dcd4f8e9bace302,56d71dd534c512ea59e32b646a49e1e6de6c571183503559deaad438f2848de2,8,all_pair_product,1,60127683,300000,30.0,True,solved,9.876095200073905,2045,2033,2033,265984,257944,5037,33,66,0.06345260015223175,05453130f6d5788b545c3c39bc5b8ccaef1c3941467fcd756bac31a755122472,True
d16-c0-h6-s21866825,16,0,21866825,6,10,9dafabb607ddc965b6cb01ca61abbc0f19be4cc948e47c570dcd4f8e9bace302,56d71dd534c512ea59e32b646a49e1e6de6c571183503559deaad438f2848de2,8,lexicographic,1,60127683,300000,30.0,True,solved,0.7905666999286041,193,181,181,25472,24005,497,6,0,0.0,711851ef0aff7f778c94b9aa54af91c4bc53585f410aa59e1940af0efcd53ebe,True
d16-c0-h6-s21866825,16,0,21866825,6,10,9dafabb607ddc965b6cb01ca61abbc0f19be4cc948e47c570dcd4f8e9bace302,56d71dd534c512ea59e32b646a49e1e6de6c571183503559deaad438f2848de2,8,all_pair_lexicographic,2,70127702,300000,30.0,True,solved,9.20736380002927,1906,1894,1894,247936,240381,4690,31,62,0.06234549963846803,05453130f6d5788b545c3c39bc5b8ccaef1c3941467fcd756bac31a755122472,True
d16-c0-h6-s21866825,16,0,21866825,6,10,9dafabb607ddc965b6cb01ca61abbc0f19be4cc948e47c570dcd4f8e9bace302,56d71dd534c512ea59e32b646a49e1e6de6c571183503559deaad438f2848de2,8,all_pair_product,2,70127702,300000,30.0,True,solved,9.593927699956112,1957,1945,1945,254592,246793,4884,32,64,0.06180840032175183,05453130f6d5788b545c3c39bc5b8ccaef1c3941467fcd756bac31a755122472,True
d16-c0-h6-s21866825,16,0,21866825,6,10,9dafabb607ddc965b6cb01ca61abbc0f19be4cc948e47c570dcd4f8e9bace302,56d71dd534c512ea59e32b646a49e1e6de6c571183503559deaad438f2848de2,8,lexicographic,2,70127702,300000,30.0,True,solved,0.8901200999971479,193,181,181,25472,24005,497,6,0,0.0,711851ef0aff7f778c94b9aa54af91c4bc53585f410aa59e1940af0efcd53ebe,True
d16-c0-h6-s21866830,16,0,21866830,6,10,3db6c753a27b8e4c76d5315b51ffa88836220d5e946e094fc38a185ee09db58a,f45a1e5b1e593ad5c3d6b5b3b3d61ce4be3b39cde47aa140da76d84d04411b95,8,all_pair_lexicographic,0,50127669,300000,30.0,True,solved,1.9322531999787316,449,437,437,60928,54331,5440,27,54,0.022994100116193295,9a63006b39b5e7f2cfa742f83825264a814276e66da7aed8d689f96b47ac8172,True
d16-c0-h6-s21866830,16,0,21866830,6,10,3db6c753a27b8e4c76d5315b51ffa88836220d5e946e094fc38a185ee09db58a,f45a1e5b1e593ad5c3d6b5b3b3d61ce4be3b39cde47aa140da76d84d04411b95,8,all_pair_product,0,50127669,300000,30.0,True,solved,2.5403547999449074,458,446,446,62208,55369,5674,28,56,0.028870099922642112,9a63006b39b5e7f2cfa742f83825264a814276e66da7aed8d689f96b47ac8172,True
d16-c0-h6-s21866830,16,0,21866830,6,10,3db6c753a27b8e4c76d5315b51ffa88836220d5e946e094fc38a185ee09db58a,f45a1e5b1e593ad5c3d6b5b3b3d61ce4be3b39cde47aa140da76d84d04411b95,8,lexicographic,0,50127669,300000,30.0,True,solved,1.2415223000571132,245,233,233,32128,30661,721,6,0,0.0,9a63006b39b5e7f2cfa742f83825264a814276e66da7aed8d689f96b47ac8172,True
d16-c0-h6-s21866830,16,0,21866830,6,10,3db6c753a27b8e4c76d5315b51ffa88836220d5e946e094fc38a185ee09db58a,f45a1e5b1e593ad5c3d6b5b3b3d61ce4be3b39cde47aa140da76d84d04411b95,8,all_pair_lexicographic,1,60127688,300000,30.0,True,solved,2.0681400999892503,449,437,437,60928,54331,5440,27,54,0.02925449935719371,9a63006b39b5e7f2cfa742f83825264a814276e66da7aed8d689f96b47ac8172,True
d16-c0-h6-s21866830,16,0,21866830,6,10,3db6c753a27b8e4c76d5315b51ffa88836220d5e946e094fc38a185ee09db58a,f45a1e5b1e593ad5c3d6b5b3b3d61ce4be3b39cde47aa140da76d84d04411b95,8,all_pair_product,1,60127688,300000,30.0,True,solved,2.0798575000371784,468,456,456,63616,56534,5907,29,58,0.022764500230550766,9a63006b39b5e7f2cfa742f83825264a814276e66da7aed8d689f96b47ac8172,True
d16-c0-h6-s21866830,16,0,21866830,6,10,3db6c753a27b8e4c76d5315b51ffa88836220d5e946e094fc38a185ee09db58a,f45a1e5b1e593ad5c3d6b5b3b3d61ce4be3b39cde47aa140da76d84d04411b95,8,lexicographic,1,60127688,300000,30.0,True,solved,1.230556600028649,245,233,233,32128,30661,721,6,0,0.0,9a63006b39b5e7f2cfa742f83825264a814276e66da7aed8d689f96b47ac8172,True
d16-c0-h6-s21866830,16,0,21866830,6,10,3db6c753a27b8e4c76d5315b51ffa88836220d5e946e094fc38a185ee09db58a,f45a1e5b1e593ad5c3d6b5b3b3d61ce4be3b39cde47aa140da76d84d04411b95,8,all_pair_lexicographic,2,70127707,300000,30.0,True,solved,2.1403550000395626,449,437,437,60928,54331,5440,27,54,0.022341800155118108,9a63006b39b5e7f2cfa742f83825264a814276e66da7aed8d689f96b47ac8172,True
