instance_id,order,class_index,presentation_seed,hidden_rows,seed_rows,seed_digest,target_digest,block_size,policy,tie_repetition,tie_seed,max_nodes,max_seconds,solved,termination,elapsed_seconds,nodes,backtracks,dead_ends,candidate_evaluations,exact_prunes,symmetry_prunes,completed_rows,scoring_calls,scoring_seconds,solution_digest,verification_passed
d12-c0-h10-s21470817,12,0,21470817,10,2,2958c32416b0bb23e6fb65f248c9d0520896a62cba5e3542763ba6d9f63cf389,d09f0935138115a9476a1a9ddbfeef2705f6f2acda4474432b0e1ef59db45898,8,all_pair_product,1,59731675,300000,30.0,False,time_budget,30.001874099951237,35620,35614,35614,1573824,1254943,282961,5196,8840,0.46214460337068886,,False
d12-c0-h10-s21470817,12,0,21470817,10,2,2958c32416b0bb23e6fb65f248c9d0520896a62cba5e3542763ba6d9f63cf389,d09f0935138115a9476a1a9ddbfeef2705f6f2acda4474432b0e1ef59db45898,8,balance_only,1,59731675,300000,30.0,False,time_budget,30.000631299917586,35490,35482,35482,1595848,1269059,291023,5289,8945,0.17513379955198616,,False
d12-c0-h10-s21470817,12,0,21470817,10,2,2958c32416b0bb23e6fb65f248c9d0520896a62cba5e3542763ba6d9f63cf389,d09f0935138115a9476a1a9ddbfeef2705f6f2acda4474432b0e1ef59db45898,8,lexicographic,1,59731675,300000,30.0,True,solved,0.06884379999246448,185,165,165,4208,3426,78,11,0,0.0,dbdbdec4c71ea29469cf11109b8a7dc888f3e14949a00e0feb21f8da631a1cce,True
d12-c0-h10-s21470817,12,0,21470817,10,2,2958c32416b0bb23e6fb65f248c9d0520896a62cba5e3542763ba6d9f63cf389,d09f0935138115a9476a1a9ddbfeef2705f6f2acda4474432b0e1ef59db45898,8,minimum_max_pressure,1,59731675,300000,30.0,False,time_budget,30.003759199986234,39696,39686,39686,1541208,1252950,248310,4933,8674,0.11123049713205546,,False
d12-c0-h10-s21470817,12,0,21470817,10,2,2958c32416b0bb23e6fb65f248c9d0520896a62cba5e3542763ba6d9f63cf389,d09f0935138115a9476a1a9ddbfeef2705f6f2acda4474432b0e1ef59db45898,8,random_order,1,59731675,300000,30.0,False,time_budget,30.00181409996003,41312,41298,41298,1633248,1312638,279018,5252,9193,0.09753399481996894,,False
d12-c0-h10-s21470817,12,0,21470817,10,2,2958c32416b0bb23e6fb65f248c9d0520896a62cba5e3542763ba6d9f63cf389,d09f0935138115a9476a1a9ddbfeef2705f6f2acda4474432b0e1ef59db45898,8,all_pair_lexicographic,2,69731694,300000,30.0,True,solved,1.2524478000123054,1405,1385,1385,51912,46556,3446,164,323,0.02730840095318854,7d0ff23ce796bc6e593c71c4f757d6bac4c1f6fa93770af2abc0c4a6b81a4d71,True
d12-c0-h10-s21470817,12,0,21470817,10,2,2958c32416b0bb23e6fb65f248c9d0520896a62cba5e3542763ba6d9f63cf389,d09f0935138115a9476a1a9ddbfeef2705f6f2acda4474432b0e1ef59db45898,8,all_pair_product,2,69731694,300000,30.0,False,time_budget,30.00148880004417,37012,37006,37006,1497664,1253941,206445,4844,8278,0.4925257000140846,,False
d12-c0-h10-s21470817,12,0,21470817,10,2,2958c32416b0bb23e6fb65f248c9d0520896a62cba5e3542763ba6d9f63cf389,d09f0935138115a9476a1a9ddbfeef2705f6f2acda4474432b0e1ef59db45898,8,balance_only,2,69731694,300000,30.0,False,time_budget,30.00012910005171,36551,36543,36543,1488520,1244069,207574,4822,8257,0.17089800804387778,,False
d12-c0-h10-s21470817,12,0,21470817,10,2,2958c32416b0bb23e6fb65f248c9d0520896a62cba5e3542763ba6d9f63cf389,d09f0935138115a9476a1a9ddbfeef2705f6f2acda4474432b0e1ef59db45898,8,lexicographic,2,69731694,300000,30.0,True,solved,0.08233610005117953,185,165,165,4208,3426,78,11,0,0.0,dbdbdec4c71ea29469cf11109b8a7dc888f3e14949a00e0feb21f8da631a1cce,True
d12-c0-h10-s21470817,12,0,21470817,10,2,2958c32416b0bb23e6fb65f248c9d0520896a62cba5e3542763ba6d9f63cf389,d09f0935138115a9476a1a9ddbfeef2705f6f2acda4474432b0e1ef59db45898,8,minimum_max_pressure,2,69731694,300000,30.0,False,time_budget,30.00011290004477,42188,42180,42180,1547256,1289145,215615,4877,8792,0.11079750896897167,,False
d12-c0-h10-s21470817,12,0,21470817,10,2,2958c32416b0bb23e6fb65f248c9d0520896a62cba5e3542763ba6d9f63cf389,d09f0935138115a9476a1a9ddbfeef2705f6f2acda4474432b0e1ef59db45898,8,random_order,2,69731694,300000,30.0,False,time_budget,30.001253900001757,40478,40472,40472,1482736,1236041,205943,4672,8426,0.09602059086319059,,False
d12-c0-h10-s21470818,12,0,21470818,10,2,e60a0532a572e1150882ccee7932a43ad5a859d1249d8962b0036eb8d0fd39c5,28236073c93149fb708f8194c3ed11c3c0a181cd5717f81bb65e0829762fc5ad,8,all_pair_lexicographic,0,49731657,300000,30.0,True,solved,1.3250538000138476,1385,1365,1365,54976,49491,3585,177,346,0.030330401030369103,8f46ee14b4d346007221933c587b913b15c38796091676157dea8545dc3e05f5,True
d12-c0-h10-s21470818,12,0,21470818,10,2,e60a0532a572e1150882ccee7932a43ad5a859d1249d8962b0036eb8d0fd39c5,28236073c93149fb708f8194c3ed11c3c0a181cd5717f81bb65e0829762fc5ad,8,all_pair_product,0,49731657,300000,30.0,False,time_budget,30.003014000016265,37895,37885,37885,1567720,1287104,242407,5098,8981,0.48356290243100375,,False
d12-c0-h10-s21470818,12,0,21470818,10,2,e60a0532a572e1150882ccee7932a43ad5a859d1249d8962b0036eb8d0fd39c5,28236073c93149fb708f8194c3ed11c3c0a181cd5717f81bb65e0829762fc5ad,8,balance_only,0,49731657,300000,30.0,False,time_budget,30.000355700030923,37891,37881,37881,1579096,1285611,255308,5144,8984,0.1803173943189904,,False
d12-c0-h10-s21470818,12,0,21470818,10,2,e60a0532a572e1150882ccee7932a43ad5a859d1249d8962b0036eb8d0fd39c5,28236073c93149fb708f8194c3ed11c3c0a181cd5717f81bb65e0829762fc5ad,8,lexicographic,0,49731657,300000,30.0,True,solved,0.07185639999806881,75,55,55,3080,2407,66,10,0,0.0,9bb69c469f759aae8cf33760211dcf3c61b5a794e039abcd2776c63feddad197,True
d12-c0-h10-s21470818,12,0,21470818,10,2,e60a0532a572e1150882ccee7932a43ad5a859d1249d8962b0036eb8d0fd39c5,28236073c93149fb708f8194c3ed11c3c0a181cd5717f81bb65e0829762fc5ad,8,minimum_max_pressure,0,49731657,300000,30.0,False,time_budget,30.002363799954765,39464,39458,39458,1647728,1337418,270559,5370,9400,0.11152060772292316,,False
d12-c0-h10-s21470818,12,0,21470818,10,2,e60a0532a572e1150882ccee7932a43ad5a859d1249d8962b0036eb8d0fd39c5,28236073c93149fb708f8194c3ed11c3c0a181cd5717f81bb65e0829762fc5ad,8,random_order,0,49731657,300000,30.0,False,time_budget,30.003005400067195,38831,38823,38823,1633240,1316069,278066,5332,9317,0.09618640784174204,,False
d12-c0-h10-s21470818,12,0,21470818,10,2,e60a0532a572e1150882ccee7932a43ad5a859d1249d8962b0036eb8d0fd39c5,28236073c93149fb708f8194c3ed11c3c0a181cd5717f81bb65e0829762fc5ad,8,all_pair_lexicographic,1,59731676,300000,30.0,True,solved,1.1469973999774083,1385,1365,1365,54976,49491,3585,177,346,0.025228098733350635,8f46ee14b4d346007221933c587b913b15c38796091676157dea8545dc3e05f5,True
d12-c0-h10-s21470818,12,0,21470818,10,2,e60a0532a572e1150882ccee7932a43ad5a859d1249d8962b0036eb8d0fd39c5,28236073c93149fb708f8194c3ed11c3c0a181cd5717f81bb65e0829762fc5ad,8,all_pair_product,1,59731676,300000,30.0,True,solved,16.42715899995528,23056,23036,23036,1021944,814989,183379,3377,5601,0.25377560150809586,9182ec8d8607636a3abe17fd231261661f536086b1e646ebeace1c331b1026c0,True
d12-c0-h10-s21470818,12,0,21470818,10,2,e60a0532a572e1150882ccee7932a43ad5a859d1249d8962b0036eb8d0fd39c5,28236073c93149fb708f8194c3ed11c3c0a181cd5717f81bb65e0829762fc5ad,8,balance_only,1,59731676,300000,30.0,False,time_budget,30.001314799999818,38888,38878,38878,1605672,1382593,183805,5219,8708,0.1615521040512249,,False
d12-c0-h10-s21470818,12,0,21470818,10,2,e60a0532a572e1150882ccee7932a43ad5a859d1249d8962b0036eb8d0fd39c5,28236073c93149fb708f8194c3ed11c3c0a181cd5717f81bb65e0829762fc5ad,8,lexicographic,1,59731676,300000,30.0,True,solved,0.06403070001397282,75,55,55,3080,2407,66,10,0,0.0,9bb69c469f759aae8cf33760211dcf3c61b5a794e039abcd2776c63feddad197,True
d12-c0-h10-s21470818,12,0,21470818,10,2,e60a0532a572e1150882ccee7932a43ad5a859d1249d8962b0036eb8d0fd39c5,28236073c93149fb708f8194c3ed11c3c0a181cd5717f81bb65e0829762fc5ad,8,minimum_max_pressure,1,59731676,300000,30.0,False,time_budget,30.000439000083134,46600,46588,46588,1904952,1528779,329247,6177,10497,0.11104630306363106,,False
d12-c0-h10-s21470818,12,0,21470818,10,2,e60a0532a572e1150882ccee7932a43ad5a859d1249d8962b0036eb8d0fd39c5,28236073c93149fb708f8194c3ed11c3c0a181cd5717f81bb65e0829762fc5ad,8,random_order,1,59731676,300000,30.0,False,time_budget,30.000098300050013,39553,39547,39547,1632072,1395352,196911,5304,8778,0.08692430565133691,,False
