order,block_size,presentation,target,stage,model,repetitions,mean_observations,mean_log_loss,mean_gain_over_fair,gain_over_fair_ci95_lower,gain_over_fair_ci95_upper,mean_gain_over_constraint,gain_over_constraint_ci95_lower,gain_over_constraint_ci95_upper,mean_rmse_count,mean_mae_count
24,4,catalog,pressured_pair_agreement_count,late,state_plus_context,20,528.0,0.3584138355025134,1.792517778140083,1.7750880236137943,1.8105203983663987,0.07570896058548063,0.062120340864213565,0.08803708631519769,0.45368963578800575,0.2360475137343773
24,4,catalog,pressured_pair_agreement_count,middle,constraint_state,20,528.0,1.6773746633994673,0.1186489780165498,0.09679487886241592,0.14109884111729043,0.0,0.0,0.0,1.1727556847370106,0.903622159090909
24,4,catalog,pressured_pair_agreement_count,middle,fair_binomial,20,528.0,1.7960236414160171,0.0,0.0,0.0,-0.1186489780165498,-0.141727799856277,-0.09737738027698987,1.3574571255783565,1.0488636363636366
24,4,catalog,pressured_pair_agreement_count,middle,serialized_context,20,528.0,1.3645904704981067,0.4314331709179105,0.40129561777993683,0.45843320332667153,0.3127841929013607,0.27522543886607115,0.3504731391240079,1.254925110723088,1.0209523308567339
24,4,catalog,pressured_pair_agreement_count,middle,state_plus_context,20,528.0,0.8534440370465888,0.9425796043694283,0.906998998444703,0.9766648876711869,0.8239306263528787,0.7753780021098334,0.8724150334284367,1.0553709636655886,0.8239335791902249
24,4,catalog,row_plus_count,all,constraint_state,20,1380.0,0.9964170442430792,0.3638666214224303,0.36386478104351216,0.36386858872403127,0.0,0.0,0.0,0.7529651530709309,0.4143961352657003
24,4,catalog,row_plus_count,all,fair_binomial,20,1380.0,1.3602836656655097,0.0,0.0,0.0,-0.3638666214224303,-0.3638685887240322,-0.36386478104351283,0.9325048082403138,0.5531884057971014
24,4,catalog,row_plus_count,all,serialized_context,20,1380.0,0.9722455413752712,0.3880381242902384,0.36547308540262446,0.41140755744120044,0.024171502867808163,0.0017714780586383454,0.04781236869923125,0.8786581848480519,0.575072966483361
24,4,catalog,row_plus_count,all,state_plus_context,20,1380.0,0.5738847983851898,0.7863988672803198,0.7698297750478846,0.8029708646097903,0.4225322458578895,0.40584208973138935,0.4392543468311576,0.6498200038838805,0.3596210475679616
24,4,catalog,row_plus_count,early,constraint_state,20,276.0,1.3369431938419065,0.025027150667163333,0.024891865950119985,0.025158856690136167,0.0,0.0,0.0,0.9136643851522563,0.5572463768115945
24,4,catalog,row_plus_count,early,fair_binomial,20,276.0,1.3619703445090703,0.0,0.0,0.0,-0.025027150667163333,-0.025158215992012064,-0.02489462130434687,0.9325048082403138,0.5333333333333333
24,4,catalog,row_plus_count,early,serialized_context,20,276.0,0.8795957351069861,0.4823746094020837,0.4581886689079726,0.5078922361132112,0.45734745873492033,0.43310353164224463,0.48250578586218634,0.8667536776828213,0.5478696027624378
