order,context_length,statistic,effect,left_variant,left_traversal,left_region,right_variant,right_traversal,right_region,repetitions,mean,standard_deviation,ci95_lower,ci95_upper
24,5,paired_difference,row_minus_column_traversal,permute_columns_fixed_anchor,rows,all,permute_columns_fixed_anchor,columns,all,20,-0.06120605934275865,0.012838142511059759,-0.06669077900190205,-0.05560687272289254
24,5,paired_difference,row_minus_column_traversal,permute_both_fixed_anchor,rows,all,permute_both_fixed_anchor,columns,all,20,-0.00017724915585775602,0.0020118016036769445,-0.0010143018858760748,0.0007190661050720485
24,5,paired_difference,row_minus_column_traversal,permute_both_renormalized,rows,all,permute_both_renormalized,columns,all,20,-0.0004405587264133204,0.002012987236750785,-0.001317211155834357,0.00039937021309984026
24,6,paired_difference,catalog_minus_permute_rows_fixed_anchor,catalog,rows,all,permute_rows_fixed_anchor,rows,all,20,-1.1102230246251566e-17,4.965068306494546e-17,-3.3306690738754695e-17,1.1102230246251566e-17
24,6,paired_difference,catalog_minus_permute_columns_fixed_anchor,catalog,rows,all,permute_columns_fixed_anchor,rows,all,20,0.06470134844094616,0.012468738530568933,0.059302678306541554,0.06991610539811526
24,6,paired_difference,catalog_minus_permute_both_fixed_anchor,catalog,rows,all,permute_both_fixed_anchor,rows,all,20,0.06470134844094617,0.012468738530568953,0.05921403677497681,0.06988602818768404
24,6,paired_difference,catalog_minus_permute_both_renormalized,catalog,rows,all,permute_both_renormalized,rows,all,20,0.0646552362520921,0.012104488624238052,0.05937439362763472,0.06984599408934841
24,6,paired_difference,fixed_both_minus_renormalized_both,permute_both_fixed_anchor,rows,all,permute_both_renormalized,rows,all,20,-4.611218885404722e-05,0.002263066361830652,-0.0010177891927441226,0.0009524042395040841
24,6,paired_difference,all_minus_exclude_first_row,catalog,rows,all,catalog,rows,exclude_first_row,20,0.014670789669723105,0.0010201016536669494,0.01423186001317658,0.015101907438397016
24,6,paired_difference,all_minus_exclude_first_column,catalog,rows,all,catalog,rows,exclude_first_column,20,-0.009909244811598689,0.002463165966951931,-0.010937863901542307,-0.008867923217033747
24,6,paired_difference,all_minus_interior,catalog,rows,all,catalog,rows,interior,20,0.007817903042790564,0.0028464760653277624,0.006603634422731622,0.009014375123211479
24,6,paired_difference,catalog_minus_permute_rows_fixed_anchor,catalog,columns,all,permute_rows_fixed_anchor,columns,all,20,0.05761214565400426,0.014068567254093695,0.051553995053336944,0.06353502354457256
24,6,paired_difference,catalog_minus_permute_columns_fixed_anchor,catalog,columns,all,permute_columns_fixed_anchor,columns,all,20,-1.1102230246251566e-17,3.417194367755741e-17,-2.7755575615628914e-17,0.0
24,6,paired_difference,catalog_minus_permute_both_fixed_anchor,catalog,columns,all,permute_both_fixed_anchor,columns,all,20,0.05761214565400426,0.014068567254093679,0.05142773819408184,0.06354889861318795
24,6,paired_difference,catalog_minus_permute_both_renormalized,catalog,columns,all,permute_both_renormalized,columns,all,20,0.05816991755257554,0.014380732793094942,0.0519036784372152,0.06424492581987291
24,6,paired_difference,fixed_both_minus_renormalized_both,permute_both_fixed_anchor,columns,all,permute_both_renormalized,columns,all,20,0.0005577718985712965,0.0023234431050088338,-0.0003495814756172337,0.0016062616315262186
24,6,paired_difference,all_minus_exclude_first_row,catalog,columns,all,catalog,columns,exclude_first_row,20,-0.007549327884680901,0.0038249810067248332,-0.009064002410361033,-0.005877019150457567
24,6,paired_difference,all_minus_exclude_first_column,catalog,columns,all,catalog,columns,exclude_first_column,20,0.016071259098787222,0.0013869539173003646,0.015500292030144846,0.016688485567778123
24,6,paired_difference,all_minus_interior,catalog,columns,all,catalog,columns,interior,20,0.011438049611735123,0.004742750300796568,0.009558088879585513,0.013603822251528933
24,6,paired_difference,row_minus_column_traversal,catalog,rows,all,catalog,columns,all,20,0.006158038003500799,0.013437539883392888,0.0006223455447362745,0.01207634592487198
24,6,paired_difference,row_minus_column_traversal,permute_rows_fixed_anchor,rows,all,permute_rows_fixed_anchor,columns,all,20,0.06377018365750506,0.01181016421307473,0.05864740699129784,0.0687407919477789
24,6,paired_difference,row_minus_column_traversal,permute_columns_fixed_anchor,rows,all,permute_columns_fixed_anchor,columns,all,20,-0.05854331043744537,0.014359596937722804,-0.06456106310012343,-0.05223162453433168
24,6,paired_difference,row_minus_column_traversal,permute_both_fixed_anchor,rows,all,permute_both_fixed_anchor,columns,all,20,-0.0009311647834411186,0.0025595135559720295,-0.002066227654218067,0.00013132424371783922
24,6,paired_difference,row_minus_column_traversal,permute_both_renormalized,rows,all,permute_both_renormalized,columns,all,20,-0.0003272806960157748,0.0024421184797479385,-0.0013825226069493204,0.0006667588407986762
24,7,paired_difference,catalog_minus_permute_rows_fixed_anchor,catalog,rows,all,permute_rows_fixed_anchor,rows,all,20,-5.551115123125783e-18,6.71468790380047e-17,-3.3306690738754695e-17,2.2204460492503132e-17
24,7,paired_difference,catalog_minus_permute_columns_fixed_anchor,catalog,rows,all,permute_columns_fixed_anchor,rows,all,20,0.12123385464553875,0.01947517379036218,0.11279943575552227,0.1298004968414524
24,7,paired_difference,catalog_minus_permute_both_fixed_anchor,catalog,rows,all,permute_both_fixed_anchor,rows,all,20,0.12123385464553874,0.019475173790362198,0.11301726692408892,0.12938420047203011
24,7,paired_difference,catalog_minus_permute_both_renormalized,catalog,rows,all,permute_both_renormalized,rows,all,20,0.12059876185084577,0.019108862410927796,0.11238296901562933,0.12875903236975006
24,7,paired_difference,fixed_both_minus_renormalized_both,permute_both_fixed_anchor,rows,all,permute_both_renormalized,rows,all,20,-0.000635092794692943,0.0032148379615959794,-0.00204755502941764,0.0007126163051129734
24,7,paired_difference,all_minus_exclude_first_row,catalog,rows,all,catalog,rows,exclude_first_row,20,0.019398711778342327,0.0009179826227518407,0.019005578966591566,0.01980098319022763
24,7,paired_difference,all_minus_exclude_first_column,catalog,rows,all,catalog,rows,exclude_first_column,20,0.009084791122985058,0.002348491930603867,0.008055832492303362,0.010074849461845028
24,7,paired_difference,all_minus_interior,catalog,rows,all,catalog,rows,interior,20,0.028519344812186785,0.001898547547494838,0.02768070068507198,0.029316450531429384
24,7,paired_difference,catalog_minus_permute_rows_fixed_anchor,catalog,columns,all,permute_rows_fixed_anchor,columns,all,20,0.10366962469389271,0.021383084721006806,0.09441431904903225,0.11250431745960915
24,7,paired_difference,catalog_minus_permute_columns_fixed_anchor,catalog,columns,all,permute_columns_fixed_anchor,columns,all,20,-1.6653345369377347e-17,5.432992777105659e-17,-3.8857805861880476e-17,5.551115123125783e-18
24,7,paired_difference,catalog_minus_permute_both_fixed_anchor,catalog,columns,all,permute_both_fixed_anchor,columns,all,20,0.10366962469389271,0.021383084721006803,0.09414169671692052,0.11245166391669531
24,7,paired_difference,catalog_minus_permute_both_renormalized,catalog,columns,all,permute_both_renormalized,columns,all,20,0.10414825544991876,0.020562644633444378,0.0951447404351762,0.11257112047547067
24,7,paired_difference,fixed_both_minus_renormalized_both,permute_both_fixed_anchor,columns,all,permute_both_renormalized,columns,all,20,0.000478630756026055,0.0024631908834269202,-0.0005526142576814454,0.00157372412528884
24,7,paired_difference,all_minus_exclude_first_row,catalog,columns,all,catalog,columns,exclude_first_row,20,0.004739159012548499,0.0024665737788843603,0.003715621553134388,0.005804844275815501
24,7,paired_difference,all_minus_exclude_first_column,catalog,columns,all,catalog,columns,exclude_first_column,20,0.020211235408655676,0.001016547340288886,0.019785667802173168,0.020665270263560256
24,7,paired_difference,all_minus_interior,catalog,columns,all,catalog,columns,interior,20,0.024641637267674453,0.0022245563206691452,0.02371748588949675,0.025602429952330946
24,7,paired_difference,row_minus_column_traversal,catalog,rows,all,catalog,columns,all,20,0.016440318278411054,0.030108971926198023,0.004294872817990861,0.029530323318574473
24,7,paired_difference,row_minus_column_traversal,permute_rows_fixed_anchor,rows,all,permute_rows_fixed_anchor,columns,all,20,0.12010994297230375,0.018913937075105573,0.11199178363378179,0.12820309660532728
24,7,paired_difference,row_minus_column_traversal,permute_columns_fixed_anchor,rows,all,permute_columns_fixed_anchor,columns,all,20,-0.10479353636712771,0.021192994991797443,-0.11374611342607797,-0.09553157395961212
24,7,paired_difference,row_minus_column_traversal,permute_both_fixed_anchor,rows,all,permute_both_fixed_anchor,columns,all,20,-0.001123911673234984,0.0027299284353182528,-0.002311258570345117,4.069465664189232e-05
24,7,paired_difference,row_minus_column_traversal,permute_both_renormalized,rows,all,permute_both_renormalized,columns,all,20,-1.0188122515986109e-05,0.0028686140333574347,-0.001155580681560662,0.0012586710848940896
24,8,paired_difference,catalog_minus_permute_rows_fixed_anchor,catalog,rows,all,permute_rows_fixed_anchor,rows,all,20,1.6653345369377347e-17,9.715494852129642e-17,-2.2204460492503132e-17,6.106226635438361e-17
24,8,paired_difference,catalog_minus_permute_columns_fixed_anchor,catalog,rows,all,permute_columns_fixed_anchor,rows,all,20,0.1336048196469008,0.019708000483250956,0.12497840591880834,0.1418555511206222
24,8,paired_difference,catalog_minus_permute_both_fixed_anchor,catalog,rows,all,permute_both_fixed_anchor,rows,all,20,0.13360481964690082,0.01970800048325095,0.12506178409375315,0.14193286733445434
24,8,paired_difference,catalog_minus_permute_both_renormalized,catalog,rows,all,permute_both_renormalized,rows,all,20,0.13321463368606845,0.01990619350542953,0.12457538321264462,0.14171416484625235
24,8,paired_difference,fixed_both_minus_renormalized_both,permute_both_fixed_anchor,rows,all,permute_both_renormalized,rows,all,20,-0.00039018596083239545,0.002997681032554123,-0.0016595169809691466,0.0008610710000162302
24,8,paired_difference,all_minus_exclude_first_row,catalog,rows,all,catalog,rows,exclude_first_row,20,0.01885079343528831,0.0009979711411287956,0.018428365554074715,0.019284456566419587
24,8,paired_difference,all_minus_exclude_first_column,catalog,rows,all,catalog,rows,exclude_first_column,20,-0.0035270066254945998,0.002665593667003699,-0.004606306549730807,-0.0023664367763176664
24,8,paired_difference,all_minus_interior,catalog,rows,all,catalog,rows,interior,20,0.014592358854473585,0.0033931518691758594,0.013122952300400312,0.016074878924088678
24,8,paired_difference,catalog_minus_permute_rows_fixed_anchor,catalog,columns,all,permute_rows_fixed_anchor,columns,all,20,0.12616808549480324,0.020953998279391463,0.11703875898688562,0.13480638812308623
24,8,paired_difference,catalog_minus_permute_columns_fixed_anchor,catalog,columns,all,permute_columns_fixed_anchor,columns,all,20,-1.6653345369377347e-17,5.4329927771056595e-17,-3.8857805861880476e-17,5.551115123125783e-18
24,8,paired_difference,catalog_minus_permute_both_fixed_anchor,catalog,columns,all,permute_both_fixed_anchor,columns,all,20,0.12616808549480324,0.020953998279391463,0.11680709077493612,0.13483147089915679
24,8,paired_difference,catalog_minus_permute_both_renormalized,catalog,columns,all,permute_both_renormalized,columns,all,20,0.12633345175480426,0.02017220749617371,0.11765081166834808,0.13478842285964981
24,8,paired_difference,fixed_both_minus_renormalized_both,permute_both_fixed_anchor,columns,all,permute_both_renormalized,columns,all,20,0.00016536626000100972,0.003120522820425458,-0.0011543961914028914,0.0014697329374307334
24,8,paired_difference,all_minus_exclude_first_row,catalog,columns,all,catalog,columns,exclude_first_row,20,0.0004698362896989383,0.0023593190214355932,-0.0004486045276189157,0.0015618558068785425
24,8,paired_difference,all_minus_exclude_first_column,catalog,columns,all,catalog,columns,exclude_first_column,20,0.01908106263720342,0.0009673635507475743,0.018678879660627656,0.01949660832899348
24,8,paired_difference,all_minus_interior,catalog,columns,all,catalog,columns,interior,20,0.01893057317860744,0.0029778652637002046,0.017753545474510083,0.02026689638413927
24,8,paired_difference,row_minus_column_traversal,catalog,rows,all,catalog,columns,all,20,0.006449013174874363,0.025695639041281627,-0.004071941120108518,0.01770160085557118
24,8,paired_difference,row_minus_column_traversal,permute_rows_fixed_anchor,rows,all,permute_rows_fixed_anchor,columns,all,20,0.13261709866967758,0.01866904423138655,0.12443053563065629,0.14042483255696442
24,8,paired_difference,row_minus_column_traversal,permute_columns_fixed_anchor,rows,all,permute_columns_fixed_anchor,columns,all,20,-0.12715580647202646,0.02108735121565591,-0.1359906414836468,-0.1180178166522958
24,8,paired_difference,row_minus_column_traversal,permute_both_fixed_anchor,rows,all,permute_both_fixed_anchor,columns,all,20,-0.0009877209772232221,0.0028289435257462755,-0.002195625662630039,0.0002080670653768697
24,8,paired_difference,row_minus_column_traversal,permute_both_renormalized,rows,all,permute_both_renormalized,columns,all,20,-0.0004321687563898169,0.0030635904422382514,-0.001712219842889632,0.000899196394934324
24,9,paired_difference,catalog_minus_permute_rows_fixed_anchor,catalog,rows,all,permute_rows_fixed_anchor,rows,all,20,0.0,4.027202183454268e-17,-1.6653345369377347e-17,1.6653345369377347e-17
24,9,paired_difference,catalog_minus_permute_columns_fixed_anchor,catalog,rows,all,permute_columns_fixed_anchor,rows,all,20,0.17395389483935123,0.027964171826057066,0.16168469208839834,0.18580801472895817
24,9,paired_difference,catalog_minus_permute_both_fixed_anchor,catalog,rows,all,permute_both_fixed_anchor,rows,all,20,0.17395389483935117,0.027964171826057073,0.16196731212572316,0.18599234306068788
24,9,paired_difference,catalog_minus_permute_both_renormalized,catalog,rows,all,permute_both_renormalized,rows,all,20,0.1731514295155971,0.026132013569907773,0.16220575512460764,0.18413683157107721
24,9,paired_difference,fixed_both_minus_renormalized_both,permute_both_fixed_anchor,rows,all,permute_both_renormalized,rows,all,20,-0.0008024653237541146,0.004450742309975819,-0.0027006198653853368,0.0011466296210476366
24,9,paired_difference,all_minus_exclude_first_row,catalog,rows,all,catalog,rows,exclude_first_row,20,0.016571110912599003,0.0013549931468997633,0.015990822455211686,0.017154762565300217
24,9,paired_difference,all_minus_exclude_first_column,catalog,rows,all,catalog,rows,exclude_first_column,20,0.008822176558355276,0.0032926623010422224,0.007447463766198354,0.010251435124016531
24,9,paired_difference,all_minus_interior,catalog,rows,all,catalog,rows,interior,20,0.024906970758611084,0.003312631196209134,0.02352483220506552,0.026345033254945964
24,9,paired_difference,catalog_minus_permute_rows_fixed_anchor,catalog,columns,all,permute_rows_fixed_anchor,columns,all,20,0.16397285794078878,0.02668925475568426,0.15223854363420333,0.1752702499369094
24,9,paired_difference,catalog_minus_permute_columns_fixed_anchor,catalog,columns,all,permute_columns_fixed_anchor,columns,all,20,2.2204460492503132e-17,4.185191276457067e-17,5.551115123125783e-18,4.163336342344337e-17
24,9,paired_difference,catalog_minus_permute_both_fixed_anchor,catalog,columns,all,permute_both_fixed_anchor,columns,all,20,0.16397285794078872,0.02668925475568429,0.1521272797854937,0.17513975574648044
24,9,paired_difference,catalog_minus_permute_both_renormalized,catalog,columns,all,permute_both_renormalized,columns,all,20,0.16436839258640507,0.026959133900824692,0.1531920140756108,0.1759240368913255
24,9,paired_difference,fixed_both_minus_renormalized_both,permute_both_fixed_anchor,columns,all,permute_both_renormalized,columns,all,20,0.00039553464561630224,0.003811511959266928,-0.001251512026389009,0.0020430408340983155
24,9,paired_difference,all_minus_exclude_first_row,catalog,columns,all,catalog,columns,exclude_first_row,20,0.010370606310343736,0.002643390553507989,0.009201920716804845,0.01143057443907499
24,9,paired_difference,all_minus_exclude_first_column,catalog,columns,all,catalog,columns,exclude_first_column,20,0.016864837887655224,0.0012704296906732983,0.016331541647272844,0.017414728922814916
24,9,paired_difference,all_minus_interior,catalog,columns,all,catalog,columns,interior,20,0.026730605764137928,0.0035583045674836074,0.025220244707584695,0.028237619561297545
24,9,paired_difference,row_minus_column_traversal,catalog,rows,all,catalog,columns,all,20,0.007702604426541479,0.029410310536806806,-0.004955731857855264,0.02077382657484992
24,9,paired_difference,row_minus_column_traversal,permute_rows_fixed_anchor,rows,all,permute_rows_fixed_anchor,columns,all,20,0.17167546236733022,0.026213918542665755,0.16055420293033978,0.1827477439012579
24,9,paired_difference,row_minus_column_traversal,permute_columns_fixed_anchor,rows,all,permute_columns_fixed_anchor,columns,all,20,-0.16625129041280973,0.027601491869549362,-0.17757697475278,-0.15445011034933895
24,9,paired_difference,row_minus_column_traversal,permute_both_fixed_anchor,rows,all,permute_both_fixed_anchor,columns,all,20,-0.0022784324720209748,0.004655133249298478,-0.004357785936395331,-0.0003933418849835877
24,9,paired_difference,row_minus_column_traversal,permute_both_renormalized,rows,all,permute_both_renormalized,columns,all,20,-0.001080432502650558,0.00400872191199111,-0.002823430242855801,0.0005716142580096835
24,10,paired_difference,catalog_minus_permute_rows_fixed_anchor,catalog,rows,all,permute_rows_fixed_anchor,rows,all,20,-2.7755575615628915e-18,3.357343951900235e-17,-1.6653345369377347e-17,1.1102230246251566e-17
24,10,paired_difference,catalog_minus_permute_columns_fixed_anchor,catalog,rows,all,permute_columns_fixed_anchor,rows,all,20,0.20573297400438748,0.029516000196233752,0.19332933639266817,0.2182392152227101
24,10,paired_difference,catalog_minus_permute_both_fixed_anchor,catalog,rows,all,permute_both_fixed_anchor,rows,all,20,0.20573297400438745,0.029516000196233745,0.1929454489333919,0.21838263330247898
24,10,paired_difference,catalog_minus_permute_both_renormalized,catalog,rows,all,permute_both_renormalized,rows,all,20,0.20354265718519304,0.02692932343862172,0.19214548662648143,0.21499317613126706
24,10,paired_difference,fixed_both_minus_renormalized_both,permute_both_fixed_anchor,rows,all,permute_both_renormalized,rows,all,20,-0.0021903168191944157,0.007404527363566738,-0.005249454986499382,0.0010303592728616372
24,10,paired_difference,all_minus_exclude_first_row,catalog,rows,all,catalog,rows,exclude_first_row,20,0.014671896119217778,0.0015272342179077942,0.014034624641762554,0.015307935624271683
24,10,paired_difference,all_minus_exclude_first_column,catalog,rows,all,catalog,rows,exclude_first_column,20,-0.0031969152605536622,0.0040956957958484435,-0.005003942666840367,-0.0013751624911126571
24,10,paired_difference,all_minus_interior,catalog,rows,all,catalog,rows,interior,20,0.009775124766832618,0.005128520580398874,0.007557668398055245,0.01197622560448589
24,10,paired_difference,catalog_minus_permute_rows_fixed_anchor,catalog,columns,all,permute_rows_fixed_anchor,columns,all,20,0.1903697605677045,0.03507076926240754,0.1753918364638338,0.205064457460384
24,10,paired_difference,catalog_minus_permute_columns_fixed_anchor,catalog,columns,all,permute_columns_fixed_anchor,columns,all,20,8.326672684688674e-18,4.1364679480049e-17,-8.326672684688674e-18,2.7755575615628914e-17
24,10,paired_difference,catalog_minus_permute_both_fixed_anchor,catalog,columns,all,permute_both_fixed_anchor,columns,all,20,0.19036976056770447,0.035070769262407535,0.1750679457895812,0.2049949212118206
24,10,paired_difference,catalog_minus_permute_both_renormalized,catalog,columns,all,permute_both_renormalized,columns,all,20,0.19198923275311827,0.03436259852031648,0.17658074444656258,0.20634223696059284
24,10,paired_difference,fixed_both_minus_renormalized_both,permute_both_fixed_anchor,columns,all,permute_both_renormalized,columns,all,20,0.001619472185413795,0.005274843314865426,-0.0005680391375526186,0.003957092808988495
24,10,paired_difference,all_minus_exclude_first_row,catalog,columns,all,catalog,columns,exclude_first_row,20,0.0006664673469717914,0.0036542374414611626,-0.0008583448083478391,0.0023078953525838748
24,10,paired_difference,all_minus_exclude_first_column,catalog,columns,all,catalog,columns,exclude_first_column,20,0.015173190151872346,0.001647272011769717,0.014476050110050431,0.015897652462641042
24,10,paired_difference,all_minus_interior,catalog,columns,all,catalog,columns,interior,20,0.014197561902596903,0.004200682049770497,0.012535514332003938,0.01609590728074277
24,10,paired_difference,row_minus_column_traversal,catalog,rows,all,catalog,columns,all,20,0.011675116318540221,0.03141209070406082,-0.0012025995137810261,0.025188233026411853
24,10,paired_difference,row_minus_column_traversal,permute_rows_fixed_anchor,rows,all,permute_rows_fixed_anchor,columns,all,20,0.2020448768862447,0.02658977327510104,0.19100758419050723,0.21336802739622418
24,10,paired_difference,row_minus_column_traversal,permute_columns_fixed_anchor,rows,all,permute_columns_fixed_anchor,columns,all,20,-0.19405785768584727,0.03690418819042684,-0.20955701287295309,-0.17776221085469263
24,10,paired_difference,row_minus_column_traversal,permute_both_fixed_anchor,rows,all,permute_both_fixed_anchor,columns,all,20,-0.0036880971181427634,0.006825122523969961,-0.0067235158887447586,-0.000918164153261241
24,10,paired_difference,row_minus_column_traversal,permute_both_renormalized,rows,all,permute_both_renormalized,columns,all,20,0.00012169188646544704,0.007046464865595193,-0.0030885301612027646,0.002905319317574532
24,11,paired_difference,catalog_minus_permute_rows_fixed_anchor,catalog,rows,all,permute_rows_fixed_anchor,rows,all,20,5.551115123125783e-18,2.4825341532472726e-17,-5.551115123125783e-18,1.6653345369377347e-17
24,11,paired_difference,catalog_minus_permute_columns_fixed_anchor,catalog,rows,all,permute_columns_fixed_anchor,rows,all,20,0.28669008489563946,0.03266894076797239,0.27290405247708355,0.3009204675902456
24,11,paired_difference,catalog_minus_permute_both_fixed_anchor,catalog,rows,all,permute_both_fixed_anchor,rows,all,20,0.28669008489563946,0.03266894076797239,0.2728758938347254,0.30083532927576395
24,11,paired_difference,catalog_minus_permute_both_renormalized,catalog,rows,all,permute_both_renormalized,rows,all,20,0.28333029792023995,0.030816055302827022,0.2701709698375874,0.2966979214204868
24,11,paired_difference,fixed_both_minus_renormalized_both,permute_both_fixed_anchor,rows,all,permute_both_renormalized,rows,all,20,-0.0033597869753994756,0.009017497301150706,-0.0071627425919051175,0.000477563947492025
24,11,paired_difference,all_minus_exclude_first_row,catalog,rows,all,catalog,rows,exclude_first_row,20,0.012533836621755706,0.0015671193874306761,0.011866392018558429,0.013219695223425138
24,11,paired_difference,all_minus_exclude_first_column,catalog,rows,all,catalog,rows,exclude_first_column,20,0.021927769954943527,0.002101588188100137,0.021059027365500825,0.022869321505490363
24,11,paired_difference,all_minus_interior,catalog,rows,all,catalog,rows,interior,20,0.03197387538737877,0.0023813215997033634,0.030969501684415646,0.033022852937881486
24,11,paired_difference,catalog_minus_permute_rows_fixed_anchor,catalog,columns,all,permute_rows_fixed_anchor,columns,all,20,0.27218981013231847,0.030739536554423814,0.2587923555548733,0.28505764811719275
24,11,paired_difference,catalog_minus_permute_columns_fixed_anchor,catalog,columns,all,permute_columns_fixed_anchor,columns,all,20,2.7755575615628915e-18,3.8099120589122326e-17,-1.3877787807814457e-17,1.9428902930940238e-17
24,11,paired_difference,catalog_minus_permute_both_fixed_anchor,catalog,columns,all,permute_both_fixed_anchor,columns,all,20,0.27218981013231847,0.030739536554423824,0.25906350536641193,0.2852000546755878
24,11,paired_difference,catalog_minus_permute_both_renormalized,catalog,columns,all,permute_both_renormalized,columns,all,20,0.2734583261038443,0.03276397202374592,0.259091949769007,0.2875908585407369
24,11,paired_difference,fixed_both_minus_renormalized_both,permute_both_fixed_anchor,columns,all,permute_both_renormalized,columns,all,20,0.0012685159715258465,0.007199318177604542,-0.0017365084453353913,0.004386142716200307
24,11,paired_difference,all_minus_exclude_first_row,catalog,columns,all,catalog,columns,exclude_first_row,20,0.021674750412641476,0.002996685136049117,0.0204161621719615,0.022959932478396505
24,11,paired_difference,all_minus_exclude_first_column,catalog,columns,all,catalog,columns,exclude_first_column,20,0.01212311696985216,0.0017593661523758303,0.011354339560335604,0.012872257265189258
24,11,paired_difference,all_minus_interior,catalog,columns,all,catalog,columns,interior,20,0.030576119822179913,0.0031330455631463873,0.029265894224086292,0.03195445938493683
24,11,paired_difference,row_minus_column_traversal,catalog,rows,all,catalog,columns,all,20,0.00944129421492639,0.027952624122029843,-0.0020193774339851843,0.021347852652496745
24,11,paired_difference,row_minus_column_traversal,permute_rows_fixed_anchor,rows,all,permute_rows_fixed_anchor,columns,all,20,0.2816311043472449,0.02863527215391739,0.26991467064610564,0.2940529068786422
24,11,paired_difference,row_minus_column_traversal,permute_columns_fixed_anchor,rows,all,permute_columns_fixed_anchor,columns,all,20,-0.2772487906807131,0.03461945704383354,-0.291996124283127,-0.26262661705369383
24,11,paired_difference,row_minus_column_traversal,permute_both_fixed_anchor,rows,all,permute_both_fixed_anchor,columns,all,20,-0.005058980548394593,0.007868423001242377,-0.008479116449666601,-0.0017092484873499297
24,11,paired_difference,row_minus_column_traversal,permute_both_renormalized,rows,all,permute_both_renormalized,columns,all,20,-0.00043067760146927035,0.009097384770798607,-0.004395240372063149,0.0033854984669705102
24,12,paired_difference,catalog_minus_permute_rows_fixed_anchor,catalog,rows,all,permute_rows_fixed_anchor,rows,all,20,0.0,0.0,0.0,0.0
24,12,paired_difference,catalog_minus_permute_columns_fixed_anchor,catalog,rows,all,permute_columns_fixed_anchor,rows,all,20,0.32578288956762125,0.03190002523971463,0.3123237659609141,0.33972251842246526
24,12,paired_difference,catalog_minus_permute_both_fixed_anchor,catalog,rows,all,permute_both_fixed_anchor,rows,all,20,0.32578288956762125,0.03190002523971463,0.31264219318058545,0.33951222575448636
24,12,paired_difference,catalog_minus_permute_both_renormalized,catalog,rows,all,permute_both_renormalized,rows,all,20,0.32092243815063026,0.03091427949268487,0.3082871040922156,0.33419196387695704
24,12,paired_difference,fixed_both_minus_renormalized_both,permute_both_fixed_anchor,rows,all,permute_both_renormalized,rows,all,20,-0.004860451416990996,0.01100299173551559,-0.009600193816945124,-0.00017351799019302985
24,12,paired_difference,all_minus_exclude_first_row,catalog,rows,all,catalog,rows,exclude_first_row,20,0.00892950452521161,0.0019235658614857596,0.00811412340554022,0.009786841211344216
24,12,paired_difference,all_minus_exclude_first_column,catalog,rows,all,catalog,rows,exclude_first_column,20,-0.0345780077799049,0.006000156847282341,-0.037062727707840984,-0.03199632403415691
24,12,paired_difference,all_minus_interior,catalog,rows,all,catalog,rows,interior,20,-0.01787862649296139,0.006460229266821596,-0.020553821121747085,-0.014996612866712456
24,12,paired_difference,catalog_minus_permute_rows_fixed_anchor,catalog,columns,all,permute_rows_fixed_anchor,columns,all,20,0.3175386493176685,0.029616999502984093,0.3047396573608631,0.3301870700841788
24,12,paired_difference,catalog_minus_permute_columns_fixed_anchor,catalog,columns,all,permute_columns_fixed_anchor,columns,all,20,1.1102230246251566e-17,3.862756636432758e-17,0.0,3.053113317719181e-17
24,12,paired_difference,catalog_minus_permute_both_fixed_anchor,catalog,columns,all,permute_both_fixed_anchor,columns,all,20,0.3175386493176685,0.029616999502984083,0.30521798893577745,0.33029806898720815
24,12,paired_difference,catalog_minus_permute_both_renormalized,catalog,columns,all,permute_both_renormalized,columns,all,20,0.314967433143039,0.031849701444781345,0.30126690576920584,0.32831480149509235
24,12,paired_difference,fixed_both_minus_renormalized_both,permute_both_fixed_anchor,columns,all,permute_both_renormalized,columns,all,20,-0.0025712161746294926,0.010615240237655702,-0.007201004719433187,0.001770067220602802
24,12,paired_difference,all_minus_exclude_first_row,catalog,columns,all,catalog,columns,exclude_first_row,20,-0.03382297529330255,0.003646760070212751,-0.0354022949715998,-0.03226849710285132
24,12,paired_difference,all_minus_exclude_first_column,catalog,columns,all,catalog,columns,exclude_first_column,20,0.0075286930774125516,0.002054521112182509,0.006618870631959413,0.00837967883217659
24,12,paired_difference,all_minus_interior,catalog,columns,all,catalog,columns,interior,20,-0.01694735172868626,0.004837892312588022,-0.01903221666771288,-0.014894456810683694
24,12,paired_difference,row_minus_column_traversal,catalog,rows,all,catalog,columns,all,20,0.003298539899871877,0.028262890366540065,-0.00844736645847363,0.015110996998344093
24,12,paired_difference,row_minus_column_traversal,permute_rows_fixed_anchor,rows,all,permute_rows_fixed_anchor,columns,all,20,0.32083718921754034,0.02793418480909635,0.3090944235862287,0.3328431028576818
24,12,paired_difference,row_minus_column_traversal,permute_columns_fixed_anchor,rows,all,permute_columns_fixed_anchor,columns,all,20,-0.3224843496677494,0.03227774984361081,-0.3362612023639427,-0.308985006632788
24,12,paired_difference,row_minus_column_traversal,permute_both_fixed_anchor,rows,all,permute_both_fixed_anchor,columns,all,20,-0.0049457003500809615,0.009781538012096722,-0.009024915779175758,-0.0006980771287862573
24,12,paired_difference,row_minus_column_traversal,permute_both_renormalized,rows,all,permute_both_renormalized,columns,all,20,-0.0026564651077194577,0.009110099053777205,-0.006366206658168287,0.0014472943678063572
