repetition,seed,order,presentation,block_size,stage,test_matrices,policy,sampled_states,skipped_forced_states,states,mean_feasible_candidates,mean_percentile,mean_percentile_minus_random,mean_reciprocal_rank,top_decile_rate,expected_top1_rate
14,20260828,24,permute_both_fixed_anchor,4,middle,12,all_pair_product,500,0,500,15.66,0.8301950216450206,0.33019502164502057,0.6012309211576502,0.568,0.4608333333333334
14,20260828,24,permute_both_fixed_anchor,4,middle,12,minimum_max_pressure,500,0,500,15.66,0.7515598484848484,0.25155984848484836,0.3941258802960005,0.336,0.27844778554778554
14,20260828,24,permute_both_renormalized,4,middle,12,random_order,500,0,500,15.576,0.5,0.0,0.12128039215686238,0.0,0.06458517316017315
14,20260828,24,permute_both_renormalized,4,middle,12,balance_only,500,0,500,15.576,0.5718872294372295,0.07188722943722947,0.1979142946349788,0.012,0.08496666666666661
14,20260828,24,permute_both_renormalized,4,middle,12,balance_random_pair,500,0,500,15.576,0.6002365800865801,0.1002365800865801,0.22803351749388545,0.13,0.09824848484848488
14,20260828,24,permute_both_renormalized,4,middle,12,balance_pressured_pair,500,0,500,15.576,0.6525156385281385,0.15251563852813854,0.2678859520353785,0.222,0.12400000000000008
14,20260828,24,permute_both_renormalized,4,middle,12,all_pair_product,500,0,500,15.576,0.8379433982683967,0.3379433982683967,0.6197000877226634,0.594,0.48723333333333335
14,20260828,24,permute_both_renormalized,4,middle,12,minimum_max_pressure,500,0,500,15.576,0.7346668831168826,0.23466688311688255,0.38241121821632,0.302,0.26482347097347103
14,20260828,24,catalog,8,early,12,random_order,264,0,264,256.0,0.5,0.0,0.007782101167315151,0.0,0.00390625
14,20260828,24,catalog,8,early,12,balance_only,264,0,264,256.0,0.7210804332386364,0.22108043323863635,0.020609195477540348,0.0,0.008820346320346298
14,20260828,24,catalog,8,early,12,balance_random_pair,264,0,264,256.0,0.7402935606060606,0.24029356060606055,0.033095029551499594,0.4696969696969697,0.014451058201058175
14,20260828,24,catalog,8,early,12,balance_pressured_pair,264,0,264,256.0,0.6409801136363636,0.14098011363636365,0.025816150739563216,0.3446969696969697,0.010084475709475701
14,20260828,24,catalog,8,early,12,all_pair_product,264,0,264,256.0,0.7483575994318182,0.24835759943181823,0.2789287582586399,0.5606060606060606,0.20608164983164987
14,20260828,24,catalog,8,early,12,minimum_max_pressure,264,0,264,256.0,0.7049745501893939,0.20497455018939392,0.09859167873336243,0.4090909090909091,0.06768741001449864
14,20260828,24,permute_both_fixed_anchor,8,early,12,random_order,264,0,264,256.0,0.5,0.0,0.007782101167315151,0.0,0.00390625
14,20260828,24,permute_both_fixed_anchor,8,early,12,balance_only,264,0,264,256.0,0.5774295691287878,0.07742956912878785,0.014855757661047344,0.0,0.005100108225108215
14,20260828,24,permute_both_fixed_anchor,8,early,12,balance_random_pair,264,0,264,256.0,0.6230172821969697,0.12301728219696972,0.019816291415009915,0.17803030303030304,0.006340187590187586
14,20260828,24,permute_both_fixed_anchor,8,early,12,balance_pressured_pair,264,0,264,256.0,0.6464029947916666,0.14640299479166663,0.022738840319054585,0.19318181818181818,0.007389369889369888
14,20260828,24,permute_both_fixed_anchor,8,early,12,all_pair_product,264,0,264,256.0,0.8716708096590909,0.37167080965909094,0.2997252022121115,0.6287878787878788,0.21851325757575757
14,20260828,24,permute_both_fixed_anchor,8,early,12,minimum_max_pressure,264,0,264,256.0,0.7788825757575758,0.2788825757575758,0.09469699614589994,0.3106060606060606,0.06297909947979632
14,20260828,24,permute_both_renormalized,8,early,12,random_order,264,0,264,256.0,0.5,0.0,0.007782101167315151,0.0,0.00390625
14,20260828,24,permute_both_renormalized,8,early,12,balance_only,264,0,264,256.0,0.5838290127840909,0.08382901278409094,0.014902619125268388,0.0,0.0050730519480519385
14,20260828,24,permute_both_renormalized,8,early,12,balance_random_pair,264,0,264,256.0,0.6435546875,0.1435546875,0.02062634988444841,0.1893939393939394,0.006893338143338137
14,20260828,24,permute_both_renormalized,8,early,12,balance_pressured_pair,264,0,264,256.0,0.6352834990530303,0.13528349905303028,0.021813723349939373,0.17803030303030304,0.006824194324194325
14,20260828,24,permute_both_renormalized,8,early,12,all_pair_product,264,0,264,256.0,0.8787212949810606,0.37872129498106055,0.2780621049511173,0.6477272727272727,0.1912605218855219
14,20260828,24,permute_both_renormalized,8,early,12,minimum_max_pressure,264,0,264,256.0,0.7566287878787878,0.25662878787878785,0.0900546971737136,0.3068181818181818,0.06115392769143163
14,20260828,24,catalog,8,middle,12,random_order,264,41,223,62.219730941704036,0.5,0.0,0.12017559101129391,0.0,0.07174308426866284
14,20260828,24,catalog,8,middle,12,balance_only,264,41,223,62.219730941704036,0.6499169298644566,0.1499169298644566,0.20433078103393235,0.08520179372197309,0.12411095680347338
14,20260828,24,catalog,8,middle,12,balance_random_pair,264,41,223,62.219730941704036,0.7135998200587068,0.2135998200587068,0.2711282272674066,0.2914798206278027,0.17716498349803084
14,20260828,24,catalog,8,middle,12,balance_pressured_pair,264,41,223,62.219730941704036,0.7067232891527424,0.2067232891527424,0.27390810755290834,0.2914798206278027,0.15214418194095466
14,20260828,24,catalog,8,middle,12,all_pair_product,264,41,223,62.219730941704036,0.8455522430675079,0.34555224306750787,0.5509017956052857,0.6771300448430493,0.4880302868531568
14,20260828,24,catalog,8,middle,12,minimum_max_pressure,264,41,223,62.219730941704036,0.6232170653799765,0.12321706537997645,0.25724527102478706,0.2600896860986547,0.19531319374312797
14,20260828,24,permute_both_fixed_anchor,8,middle,12,random_order,264,2,262,40.286259541984734,0.5,0.0,0.194958112120114,0.0,0.12268412320310434
14,20260828,24,permute_both_fixed_anchor,8,middle,12,balance_only,264,2,262,40.286259541984734,0.6298308490037963,0.12983084900379627,0.3405592270547256,0.22137404580152673,0.23315319002834342
14,20260828,24,permute_both_fixed_anchor,8,middle,12,balance_random_pair,264,2,262,40.286259541984734,0.6780885945935788,0.17808859459357884,0.36331646918590604,0.2900763358778626,0.24479095298030473
14,20260828,24,permute_both_fixed_anchor,8,middle,12,balance_pressured_pair,264,2,262,40.286259541984734,0.6253081352670586,0.12530813526705864,0.33449857721869614,0.2633587786259542,0.21871902781127636
14,20260828,24,permute_both_fixed_anchor,8,middle,12,all_pair_product,264,2,262,40.286259541984734,0.852355147900406,0.352355147900406,0.6386019646092262,0.7137404580152672,0.5697428207924391
14,20260828,24,permute_both_fixed_anchor,8,middle,12,minimum_max_pressure,264,2,262,40.286259541984734,0.604327320627076,0.10432732062707595,0.2903312152979525,0.1717557251908397,0.20693060817724593
14,20260828,24,permute_both_renormalized,8,middle,12,random_order,264,6,258,42.78294573643411,0.5,0.0,0.17606955065920785,0.0,0.10824022026651146
14,20260828,24,permute_both_renormalized,8,middle,12,balance_only,264,6,258,42.78294573643411,0.6247077272293443,0.12470772722934431,0.29254824804106144,0.17054263565891473,0.18453820876171773
14,20260828,24,permute_both_renormalized,8,middle,12,balance_random_pair,264,6,258,42.78294573643411,0.6776119444521589,0.1776119444521589,0.32080134824684275,0.24806201550387597,0.19422056102864513
14,20260828,24,permute_both_renormalized,8,middle,12,balance_pressured_pair,264,6,258,42.78294573643411,0.6405991663081532,0.14059916630815317,0.3127972033209281,0.2558139534883721,0.18627399501145805
14,20260828,24,permute_both_renormalized,8,middle,12,all_pair_product,264,6,258,42.78294573643411,0.8619459921471901,0.36194599214719014,0.6182988771217544,0.7403100775193798,0.5359216902821555
14,20260828,24,permute_both_renormalized,8,middle,12,minimum_max_pressure,264,6,258,42.78294573643411,0.5983619634320295,0.09836196343202952,0.2630877999446906,0.17829457364341086,0.1818652070587759
14,20260828,28,catalog,2,early,97,random_order,500,0,500,4.0,0.5,0.0,0.4000000000000035,0.0,0.25
14,20260828,28,catalog,2,early,97,balance_only,500,0,500,4.0,0.5245,0.024499999999999966,0.4919999999999983,0.0,0.263
14,20260828,28,catalog,2,early,97,balance_random_pair,500,0,500,4.0,0.5345,0.034499999999999975,0.5137333333333326,0.086,0.29
14,20260828,28,catalog,2,early,97,balance_pressured_pair,500,0,500,4.0,0.56,0.06000000000000005,0.5551047619047615,0.182,0.327
14,20260828,28,catalog,2,early,97,all_pair_product,500,0,500,4.0,0.643,0.14300000000000002,0.6747809523809518,0.446,0.488
14,20260828,28,catalog,2,early,97,minimum_max_pressure,500,0,500,4.0,0.55225,0.05225000000000002,0.5052047619047617,0.092,0.3098333333333332
14,20260828,28,permute_both_fixed_anchor,2,early,97,random_order,500,0,500,4.0,0.5,0.0,0.4000000000000035,0.0,0.25
14,20260828,28,permute_both_fixed_anchor,2,early,97,balance_only,500,0,500,4.0,0.529,0.029000000000000026,0.49692857142856955,0.0,0.272
14,20260828,28,permute_both_fixed_anchor,2,early,97,balance_random_pair,500,0,500,4.0,0.5285,0.02849999999999997,0.5056333333333332,0.086,0.277
14,20260828,28,permute_both_fixed_anchor,2,early,97,balance_pressured_pair,500,0,500,4.0,0.58075,0.08074999999999999,0.5667428571428569,0.184,0.339
14,20260828,28,permute_both_fixed_anchor,2,early,97,all_pair_product,500,0,500,4.0,0.6735,0.1735,0.6999999999999995,0.464,0.5146666666666667
14,20260828,28,permute_both_fixed_anchor,2,early,97,minimum_max_pressure,500,0,500,4.0,0.58025,0.08025000000000004,0.5463999999999999,0.168,0.35966666666666697
14,20260828,28,permute_both_renormalized,2,early,97,random_order,500,0,500,4.0,0.5,0.0,0.4000000000000035,0.0,0.25
14,20260828,28,permute_both_renormalized,2,early,97,balance_only,500,0,500,4.0,0.49475,-0.005249999999999977,0.4718333333333321,0.0,0.239
14,20260828,28,permute_both_renormalized,2,early,97,balance_random_pair,500,0,500,4.0,0.54025,0.04025000000000001,0.5241238095238091,0.12,0.306
14,20260828,28,permute_both_renormalized,2,early,97,balance_pressured_pair,500,0,500,4.0,0.545,0.04500000000000004,0.5230523809523808,0.126,0.2755
14,20260828,28,permute_both_renormalized,2,early,97,all_pair_product,500,0,500,4.0,0.6645,0.16449999999999998,0.696980952380952,0.474,0.519
14,20260828,28,permute_both_renormalized,2,early,97,minimum_max_pressure,500,0,500,4.0,0.577,0.07699999999999996,0.5345190476190473,0.136,0.34450000000000025
14,20260828,28,catalog,2,middle,97,random_order,500,12,488,3.973360655737705,0.5,0.0,0.40266393442623294,0.0,0.25221994535519127
14,20260828,28,catalog,2,middle,97,balance_only,500,12,488,3.973360655737705,0.5474726775956283,0.04747267759562834,0.507572209211552,0.010245901639344262,0.2780054644808744
14,20260828,28,catalog,2,middle,97,balance_random_pair,500,12,488,3.973360655737705,0.5814549180327869,0.08145491803278693,0.5639783372365336,0.17827868852459017,0.35023907103825136
14,20260828,28,catalog,2,middle,97,balance_pressured_pair,500,12,488,3.973360655737705,0.6034836065573771,0.1034836065573771,0.607450234192038,0.2848360655737705,0.39105191256830596
14,20260828,28,catalog,2,middle,97,all_pair_product,500,12,488,3.973360655737705,0.7310450819672131,0.23104508196721307,0.781532982045277,0.6086065573770492,0.6362704918032787
14,20260828,28,catalog,2,middle,97,minimum_max_pressure,500,12,488,3.973360655737705,0.63849043715847,0.13849043715846998,0.6348653395784537,0.3073770491803279,0.4757513661202191
14,20260828,28,permute_both_fixed_anchor,2,middle,97,random_order,500,0,500,3.984,0.5,0.0,0.4016000000000035,0.0,0.25133333333333335
14,20260828,28,permute_both_fixed_anchor,2,middle,97,balance_only,500,0,500,3.984,0.5234166666666668,0.023416666666666752,0.49352857142856993,0.022,0.26599999999999996
14,20260828,28,permute_both_fixed_anchor,2,middle,97,balance_random_pair,500,0,500,3.984,0.5609166666666667,0.06091666666666673,0.5444809523809518,0.152,0.3193333333333333
14,20260828,28,permute_both_fixed_anchor,2,middle,97,balance_pressured_pair,500,0,500,3.984,0.6186666666666667,0.1186666666666667,0.6102428571428566,0.264,0.39116666666666666
14,20260828,28,permute_both_fixed_anchor,2,middle,97,all_pair_product,500,0,500,3.984,0.7470833333333333,0.24708333333333332,0.8016476190476182,0.644,0.6655
14,20260828,28,permute_both_fixed_anchor,2,middle,97,minimum_max_pressure,500,0,500,3.984,0.6610833333333334,0.16108333333333336,0.640390476190476,0.29,0.48500000000000104
14,20260828,28,permute_both_renormalized,2,middle,97,random_order,500,0,500,3.99,0.5,0.0,0.40100000000000346,0.0,0.2508333333333333
14,20260828,28,permute_both_renormalized,2,middle,97,balance_only,500,0,500,3.99,0.5416666666666667,0.04166666666666674,0.5072142857142843,0.024,0.2853333333333333
14,20260828,28,permute_both_renormalized,2,middle,97,balance_random_pair,500,0,500,3.99,0.5877500000000001,0.0877500000000001,0.5675952380952375,0.16,0.35583333333333333
14,20260828,28,permute_both_renormalized,2,middle,97,balance_pressured_pair,500,0,500,3.99,0.6141666666666667,0.11416666666666675,0.6072523809523808,0.248,0.3990000000000001
14,20260828,28,permute_both_renormalized,2,middle,97,all_pair_product,500,0,500,3.99,0.7303333333333334,0.2303333333333334,0.7784809523809522,0.6,0.631
14,20260828,28,permute_both_renormalized,2,middle,97,minimum_max_pressure,500,0,500,3.99,0.6328333333333334,0.13283333333333336,0.6063190476190478,0.246,0.43366666666666737
14,20260828,28,catalog,4,early,97,random_order,500,0,500,16.0,0.5,0.0,0.11764705882352902,0.0,0.0625
14,20260828,28,catalog,4,early,97,balance_only,500,0,500,16.0,0.556625,0.056625000000000036,0.18671879009668518,0.0,0.07866666666666665
14,20260828,28,catalog,4,early,97,balance_random_pair,500,0,500,16.0,0.552125,0.05212499999999998,0.2123358236467765,0.11,0.09033333333333335
14,20260828,28,catalog,4,early,97,balance_pressured_pair,500,0,500,16.0,0.573375,0.07337499999999997,0.23304431148656948,0.188,0.10116666666666677
14,20260828,28,catalog,4,early,97,all_pair_product,500,0,500,16.0,0.739,0.239,0.43877827628980326,0.396,0.25583333333333336
14,20260828,28,catalog,4,early,97,minimum_max_pressure,500,0,500,16.0,0.5996875,0.09968750000000004,0.23858515468185879,0.118,0.13139129204129232
14,20260828,28,permute_both_fixed_anchor,4,early,97,random_order,500,0,500,16.0,0.5,0.0,0.11764705882352902,0.0,0.0625
14,20260828,28,permute_both_fixed_anchor,4,early,97,balance_only,500,0,500,16.0,0.5246875,0.024687499999999973,0.16971890511695134,0.0,0.06566666666666682
14,20260828,28,permute_both_fixed_anchor,4,early,97,balance_random_pair,500,0,500,16.0,0.5515,0.05149999999999999,0.19056913053676988,0.066,0.07066666666666664
14,20260828,28,permute_both_fixed_anchor,4,early,97,balance_pressured_pair,500,0,500,16.0,0.5670625,0.06706250000000002,0.20310840093667848,0.098,0.07633333333333331
14,20260828,28,permute_both_fixed_anchor,4,early,97,all_pair_product,500,0,500,16.0,0.759625,0.259625,0.48314622615576874,0.454,0.31939999999999996
14,20260828,28,permute_both_fixed_anchor,4,early,97,minimum_max_pressure,500,0,500,16.0,0.6664375,0.16643750000000002,0.29240242817970424,0.208,0.17757610167610174
14,20260828,28,permute_both_renormalized,4,early,97,random_order,500,0,500,16.0,0.5,0.0,0.11764705882352902,0.0,0.0625
14,20260828,28,permute_both_renormalized,4,early,97,balance_only,500,0,500,16.0,0.546875,0.046875,0.17763924628502514,0.0,0.0718333333333334
14,20260828,28,permute_both_renormalized,4,early,97,balance_random_pair,500,0,500,16.0,0.569625,0.06962500000000005,0.203151681493306,0.096,0.08233333333333331
14,20260828,28,permute_both_renormalized,4,early,97,balance_pressured_pair,500,0,500,16.0,0.575375,0.07537499999999997,0.2143985482168793,0.128,0.0863333333333333
14,20260828,28,permute_both_renormalized,4,early,97,all_pair_product,500,0,500,16.0,0.755625,0.255625,0.4698617034671713,0.42,0.3014
14,20260828,28,permute_both_renormalized,4,early,97,minimum_max_pressure,500,0,500,16.0,0.649625,0.149625,0.2786000121144616,0.19,0.16688947718947744
14,20260828,28,catalog,4,middle,97,random_order,500,12,488,15.19672131147541,0.5,0.0,0.1275201995850498,0.0,0.06850361046057764
14,20260828,28,catalog,4,middle,97,balance_only,500,12,488,15.19672131147541,0.5727563249591942,0.07275632495919415,0.20084706198575425,0.010245901639344262,0.08681693989071032
14,20260828,28,catalog,4,middle,97,balance_random_pair,500,12,488,15.19672131147541,0.5933832987367825,0.09338329873678253,0.2435864455001503,0.1557377049180328,0.11146764778936913
14,20260828,28,catalog,4,middle,97,balance_pressured_pair,500,12,488,15.19672131147541,0.6406603727556598,0.1406603727556598,0.28797634296975455,0.21311475409836064,0.14088114754098363
14,20260828,28,catalog,4,middle,97,all_pair_product,500,12,488,15.19672131147541,0.8360668489638772,0.3360668489638772,0.6115879374919871,0.5860655737704918,0.45969945355191255
14,20260828,28,catalog,4,middle,97,minimum_max_pressure,500,12,488,15.19672131147541,0.6981223054609323,0.19812230546093235,0.3323154308353103,0.2520491803278688,0.20866200056773834
14,20260828,28,permute_both_fixed_anchor,4,middle,97,random_order,500,0,500,15.436,0.5,0.0,0.122447491723962,0.0,0.06525358807858811
14,20260828,28,permute_both_fixed_anchor,4,middle,97,balance_only,500,0,500,15.436,0.5591523726273728,0.05915237262737283,0.19290918904966567,0.008,0.07759999999999997
14,20260828,28,permute_both_fixed_anchor,4,middle,97,balance_random_pair,500,0,500,15.436,0.6068395271395269,0.10683952713952694,0.22499291875130992,0.126,0.09007070707070708
14,20260828,28,permute_both_fixed_anchor,4,middle,97,balance_pressured_pair,500,0,500,15.436,0.661861813186813,0.16186181318681303,0.2815514344588934,0.246,0.1304000000000001
14,20260828,28,permute_both_fixed_anchor,4,middle,97,all_pair_product,500,0,500,15.436,0.8484069180819165,0.3484069180819165,0.6403348522693795,0.626,0.5027333333333334
14,20260828,28,permute_both_fixed_anchor,4,middle,97,minimum_max_pressure,500,0,500,15.436,0.7453764360639361,0.2453764360639361,0.378653504585091,0.28,0.2622326118326118
14,20260828,28,permute_both_renormalized,4,middle,97,random_order,500,0,500,15.306,0.5,0.0,0.12431776165011427,0.0,0.06639428904428905
14,20260828,28,permute_both_renormalized,4,middle,97,balance_only,500,0,500,15.306,0.5865524100899104,0.08655241008991044,0.2104313997519118,0.024,0.09139999999999994
14,20260828,28,permute_both_renormalized,4,middle,97,balance_random_pair,500,0,500,15.306,0.6262629245754247,0.12626292457542465,0.25097611445490403,0.182,0.11475086580086584
14,20260828,28,permute_both_renormalized,4,middle,97,balance_pressured_pair,500,0,500,15.306,0.6779671828171828,0.17796718281718282,0.29355476343651676,0.254,0.14173333333333338
14,20260828,28,permute_both_renormalized,4,middle,97,all_pair_product,500,0,500,15.306,0.8481390526140512,0.3481390526140512,0.6508571298670364,0.644,0.5181666666666668
14,20260828,28,permute_both_renormalized,4,middle,97,minimum_max_pressure,500,0,500,15.306,0.7628030136530134,0.2628030136530134,0.399365687038218,0.302,0.2792860028860028
14,20260828,28,catalog,8,early,97,random_order,500,0,500,256.0,0.5,0.0,0.007782101167315149,0.0,0.00390625
14,20260828,28,catalog,8,early,97,balance_only,500,0,500,256.0,0.642640625,0.14264062499999997,0.01674041206518365,0.0,0.0061357142857142695
14,20260828,28,catalog,8,early,97,balance_random_pair,500,0,500,256.0,0.63087109375,0.13087109374999994,0.02129229347197543,0.172,0.007317460317460304
14,20260828,28,catalog,8,early,97,balance_pressured_pair,500,0,500,256.0,0.673890625,0.17389062499999997,0.025715412389676305,0.232,0.009151587301587286
14,20260828,28,catalog,8,early,97,all_pair_product,500,0,500,256.0,0.8270078125,0.3270078125,0.1566747194097434,0.54,0.09298076923076926
14,20260828,28,catalog,8,early,97,minimum_max_pressure,500,0,500,256.0,0.6844453125,0.18444531249999996,0.0701103978499115,0.2,0.0496901520915396
14,20260828,28,permute_both_fixed_anchor,8,early,97,random_order,500,0,500,256.0,0.5,0.0,0.007782101167315149,0.0,0.00390625
14,20260828,28,permute_both_fixed_anchor,8,early,97,balance_only,500,0,500,256.0,0.56832421875,0.06832421875000005,0.014179613242196673,0.0,0.004585714285714275
14,20260828,28,permute_both_fixed_anchor,8,early,97,balance_random_pair,500,0,500,256.0,0.61771875,0.11771874999999998,0.02000573160950618,0.172,0.0064595238095238
14,20260828,28,permute_both_fixed_anchor,8,early,97,balance_pressured_pair,500,0,500,256.0,0.64430859375,0.14430859375000005,0.022463978825185367,0.19,0.00706904761904761
14,20260828,28,permute_both_fixed_anchor,8,early,97,all_pair_product,500,0,500,256.0,0.852640625,0.35264062500000004,0.25158912234928293,0.582,0.17303518518518518
14,20260828,28,permute_both_fixed_anchor,8,early,97,minimum_max_pressure,500,0,500,256.0,0.7387109375,0.23871093750000005,0.06546577319124418,0.23,0.03993290864897757
14,20260828,28,permute_both_renormalized,8,early,97,random_order,500,0,500,256.0,0.5,0.0,0.007782101167315149,0.0,0.00390625
14,20260828,28,permute_both_renormalized,8,early,97,balance_only,500,0,500,256.0,0.5614375,0.061437500000000034,0.014223367413901553,0.0,0.004721428571428559
14,20260828,28,permute_both_renormalized,8,early,97,balance_random_pair,500,0,500,256.0,0.60910546875,0.10910546875000005,0.018978522224761468,0.17,0.005981746031746021
14,20260828,28,permute_both_renormalized,8,early,97,balance_pressured_pair,500,0,500,256.0,0.60642578125,0.10642578125000002,0.019893941028942742,0.16,0.005680952380952377
14,20260828,28,permute_both_renormalized,8,early,97,all_pair_product,500,0,500,256.0,0.84908984375,0.34908984374999996,0.2511102454176791,0.578,0.16868440170940166
14,20260828,28,permute_both_renormalized,8,early,97,minimum_max_pressure,500,0,500,256.0,0.73090625,0.23090624999999998,0.07140141486595497,0.234,0.04561509840447812
14,20260828,28,catalog,8,middle,97,random_order,500,0,500,189.98,0.5,0.0,0.011493937064611017,0.0,0.005785000684099175
14,20260828,28,catalog,8,middle,97,balance_only,500,0,500,189.98,0.6361267724149966,0.1361267724149966,0.020996375482076512,0.004,0.008185432257666457
14,20260828,28,catalog,8,middle,97,balance_random_pair,500,0,500,189.98,0.6950644339880726,0.1950644339880726,0.034174261610253984,0.224,0.011855227271802838
14,20260828,28,catalog,8,middle,97,balance_pressured_pair,500,0,500,189.98,0.7100508700153241,0.21005087001532408,0.040235108060179645,0.296,0.014137163274441197
14,20260828,28,catalog,8,middle,97,all_pair_product,500,0,500,189.98,0.9275308088846096,0.4275308088846096,0.4539580797814341,0.79,0.3697535714285715
14,20260828,28,catalog,8,middle,97,minimum_max_pressure,500,0,500,189.98,0.8356859058524193,0.3356859058524193,0.13573634895263217,0.454,0.09154711871856633
14,20260828,28,permute_both_fixed_anchor,8,middle,97,random_order,500,0,500,195.592,0.5,0.0,0.010640466761779654,0.0,0.00535023969502266
14,20260828,28,permute_both_fixed_anchor,8,middle,97,balance_only,500,0,500,195.592,0.6284108515800076,0.12841085158000765,0.020927306730548365,0.03,0.008446728052463494
14,20260828,28,permute_both_fixed_anchor,8,middle,97,balance_random_pair,500,0,500,195.592,0.6978005721459963,0.19780057214599633,0.03341499101501082,0.206,0.012370481522535804
14,20260828,28,permute_both_fixed_anchor,8,middle,97,balance_pressured_pair,500,0,500,195.592,0.7141710110944928,0.21417101109449277,0.037646223366408736,0.254,0.013830031417829479
14,20260828,28,permute_both_fixed_anchor,8,middle,97,all_pair_product,500,0,500,195.592,0.9236586396425267,0.4236586396425267,0.4636348861115444,0.764,0.37061689016602795
14,20260828,28,permute_both_fixed_anchor,8,middle,97,minimum_max_pressure,500,0,500,195.592,0.8533084097427984,0.3533084097427984,0.17862886225112443,0.532,0.1308693212325021
14,20260828,28,permute_both_renormalized,8,middle,97,random_order,500,0,500,196.294,0.5,0.0,0.010607907204078034,0.0,0.005333795926132956
14,20260828,28,permute_both_renormalized,8,middle,97,balance_only,500,0,500,196.294,0.6104941899360528,0.11049418993605276,0.01974404228117273,0.016,0.007610384541054315
14,20260828,28,permute_both_renormalized,8,middle,97,balance_random_pair,500,0,500,196.294,0.6821379348834856,0.18213793488348562,0.03170979025279475,0.196,0.011096478423934734
14,20260828,28,permute_both_renormalized,8,middle,97,balance_pressured_pair,500,0,500,196.294,0.7315008228410016,0.2315008228410016,0.040870315557564006,0.286,0.015436652928670764
14,20260828,28,permute_both_renormalized,8,middle,97,all_pair_product,500,0,500,196.294,0.9256495281543823,0.4256495281543823,0.46222758207918446,0.778,0.3636628357753358
14,20260828,28,permute_both_renormalized,8,middle,97,minimum_max_pressure,500,0,500,196.294,0.8566213435839227,0.3566213435839227,0.17686420105336698,0.518,0.1320036137507976
15,20260829,24,catalog,2,early,12,random_order,500,0,500,4.0,0.5,0.0,0.4000000000000035,0.0,0.25
15,20260829,24,catalog,2,early,12,balance_only,500,0,500,4.0,0.53625,0.036250000000000004,0.49861904761904574,0.0,0.27
15,20260829,24,catalog,2,early,12,balance_random_pair,500,0,500,4.0,0.522,0.02200000000000002,0.5050190476190469,0.088,0.286
15,20260829,24,catalog,2,early,12,balance_pressured_pair,500,0,500,4.0,0.46725,-0.03275,0.5127190476190476,0.232,0.307
15,20260829,24,catalog,2,early,12,all_pair_product,500,0,500,4.0,0.5855,0.08550000000000002,0.6013571428571426,0.322,0.379
15,20260829,24,catalog,2,early,12,minimum_max_pressure,500,0,500,4.0,0.4385,-0.0615,0.4933666666666665,0.246,0.30450000000000005
15,20260829,24,permute_both_fixed_anchor,2,early,12,random_order,500,0,500,4.0,0.5,0.0,0.4000000000000035,0.0,0.25
15,20260829,24,permute_both_fixed_anchor,2,early,12,balance_only,500,0,500,4.0,0.5225,0.022499999999999964,0.4901666666666651,0.0,0.261
15,20260829,24,permute_both_fixed_anchor,2,early,12,balance_random_pair,500,0,500,4.0,0.55175,0.05174999999999996,0.5290238095238097,0.132,0.3115
15,20260829,24,permute_both_fixed_anchor,2,early,12,balance_pressured_pair,500,0,500,4.0,0.5445,0.044499999999999984,0.5340000000000003,0.158,0.2955
15,20260829,24,permute_both_fixed_anchor,2,early,12,all_pair_product,500,0,500,4.0,0.66925,0.16925,0.7023428571428568,0.48,0.5276666666666666
15,20260829,24,permute_both_fixed_anchor,2,early,12,minimum_max_pressure,500,0,500,4.0,0.57025,0.07025000000000003,0.5391952380952376,0.15,0.34433333333333355
15,20260829,24,permute_both_renormalized,2,early,12,random_order,500,0,500,4.0,0.5,0.0,0.4000000000000035,0.0,0.25
15,20260829,24,permute_both_renormalized,2,early,12,balance_only,500,0,500,4.0,0.52375,0.02375000000000005,0.49180952380952203,0.0,0.264
15,20260829,24,permute_both_renormalized,2,early,12,balance_random_pair,500,0,500,4.0,0.54125,0.04125000000000001,0.5139857142857139,0.088,0.29
15,20260829,24,permute_both_renormalized,2,early,12,balance_pressured_pair,500,0,500,4.0,0.55575,0.055749999999999966,0.5391857142857139,0.144,0.3065
15,20260829,24,permute_both_renormalized,2,early,12,all_pair_product,500,0,500,4.0,0.661,0.16100000000000003,0.6874904761904757,0.448,0.505
15,20260829,24,permute_both_renormalized,2,early,12,minimum_max_pressure,500,0,500,4.0,0.58475,0.08474999999999999,0.5469095238095231,0.142,0.3613333333333336
15,20260829,24,catalog,2,middle,12,random_order,500,46,454,3.9911894273127753,0.5,0.0,0.40088105726872575,0.0,0.250734214390602
15,20260829,24,catalog,2,middle,12,balance_only,500,46,454,3.9911894273127753,0.550385462555066,0.05038546255506604,0.5085798195930339,0.011013215859030838,0.28046989720998533
15,20260829,24,catalog,2,middle,12,balance_random_pair,500,46,454,3.9911894273127753,0.5694750367107195,0.06947503671071953,0.5526169498636452,0.14537444933920704,0.35389133627019087
15,20260829,24,catalog,2,middle,12,balance_pressured_pair,500,46,454,3.9911894273127753,0.547815712187959,0.04781571218795899,0.5747430249632897,0.2753303964757709,0.3799559471365639
15,20260829,24,catalog,2,middle,12,all_pair_product,500,46,454,3.9911894273127753,0.6421622613803231,0.14216226138032306,0.6783826305852737,0.44273127753303965,0.5055066079295154
15,20260829,24,catalog,2,middle,12,minimum_max_pressure,500,46,454,3.9911894273127753,0.5893906020558004,0.0893906020558004,0.6325256975036708,0.3854625550660793,0.4834801762114538
